|character|text|type|character_clean|gender
0||"DEVIL IN A BLUE DRESS
Written by
Carl Franklin
From the novel by
Walter Mosley
March 9, 1994 - 3rd Draft
1   INT. CHAMPION AIRCRAFT - BENNY GIACOMO'S OFFICE                1
A battered wooden desk drawer groans open and light brown
skinned hands with dirty fingernails twist the cap off a
pint of rye whiskey and pour liquor into a coffee cup.
O.S. VOICE
You know, when you fire somebody
you have to stick to your guns.
They screw the cap back on and lay the bottle in the drawer.
O.S. VOICE
(continuing)
The men might get to thinkin' that
I'm weak if I take you back.
The cup rises to the face of BENNY GIACOMO, late forties,
with salt and pepper hair that was once jet black. Skin
darker than a Louisiana Creole.
He takes a sip and bares his teeth in a grimace from the
whiskey. As he talks we gradually see more of him -- feet
kicked up on the desk, fully in charge.
A Betty Grable like pin-up girl is giving us background in
more ways than one in a swimsuit and high heels on a
calendar tacked to the wall: May, 1948.
BENNY
(continuing)
And I didn't tell Dupree that I'd
give you your job back... All I
said was that I'd be glad to talk
to you if you said the right
thing... Do you have something to
say?
A stream of cigarette smoke snakes through as the back of a
man's head and shoulder nudges in and shifts nervously.
MAN
Mr. Giacomo, when one of the white
guys has come off a double shift
and says he's too tired to work
overtime, you don't fire him.
BENNY
Fella, what'd I tell ya? If you're
not willing to give a little extra,
Champion can't use you.
EASY RAWLINS, thirty, handsome and a much darker brown than
Giacomo, takes a drag off a Chesterfield cigarette.
2.
1   CONTINUED:                                                       1
Through the window behind him, a team of men pour over a
partly assembled airplane, their voices echoing in the
hangar that surrounds the office.
Benny measures out his words one at a time.
BENNY (O.S.)
Now... Do... you... have...
something... to say?
Easy swallows his frustration in silence and thinks about
swallowing his pride as well. And then:
EASY
I want my job back, Mr. Giacomo. I
need to work and I need a good job.
BENNY (O.S.)
Is that all?
Easy looks down into the smoke and sits up straight to keep
from bowing his head.
EASY
No, that's not all... I need money
so that I can pay my mortgage and
eat... I need a house to live in
and a place to raise children... I
need to buy clothes so I can--
BENNY
I'm sorry, fella, but I gotta get
back to work...
And he swings his feet down and stands up to go.   But Easy
is up too, blocking his way out the door.
EASY
Ezekiel, Mr. Giacomo.
BENNY
Hunh?
EASY
My name is Ezekiel... Ezekiel
Rawlins.
Benny clinches his fists and focuses on Easy's chest like a
fighter. And Easy rocks back on one foot ready to score a
field goal with his right knee.
Slowly, Giacomo's face creases into a plastic grin and he
shrugs.
3.
1   CONTINUED:   (2)                                                 1
BENNY
S'cuse me, Ezekiel.
And he walks around Easy, shaking his head as if amused.
Easy watches him go as the low moan of the baritone sax from
Duke Ellington's ""Absinthe"" snakes up like sin and we
2   FADE TO BLACK                                                    2
And watch the titles, the last one reading ""Two Weeks
Later""...
FADE IN:
3   EXT. JOPPY'S BAR - DAY                                           3
Black and grey cars, Packards and Buicks from 1928 to 1948,
come and go on Central Avenue. Two-storied storefronts with
canvas awnings, above black men and women in hats... all in
a hurry.
The Red Car rumbles through and then a white Cadillac
convertible pulls to the curb in front of a butcher shop.
Above the shop on the next floor are large partly open
windows with JOPPY'S BAR in boldface letters. Inside sits
Easy, back to the window reading the classified ads.
4   INT. JOPPY'S BAR                                                 4
T-Bone Walker's ""Westside Baby"" plays on the jukebox as Easy
takes a final drag off his cigarette and stubs it out.
THE FRONT PAGE of the LOS ANGELES TIMES lies face up on the
table beneath the ashtray displaying A PHOTOGRAPH of a
middle-aged white man and his pretty young woman companion
smiling and waving.
Above the happy couple is a headline ""CARTER DROPS OUT OF
RACE""... The caption under the photo reads ""Wealthy civic
leader, Todd Carter, shown here with his lovely bride-to-be,
Daphne Monet, at a fundraiser last month was unavailable for
comment on his surprising withdrawal from the Mayor's race.""
O.S. VOICE
Catch ya later, Joppy.
BACK TO SCENE
SPLACK! An older black man hitching up his pants underneath
a bloodstained butcher's apron has slapped his empty beer
glass down hard on the counter on his way out.
4.
4   CONTINUED:                                                      4
JOPPY
Hey, watch the marble!   Dammit,
what'd I tell you?
The fifty-year-old burly bartender leans over his big
stomach checking for cracks and buffing the veiny marble top
of the bar with a filthy rag. Behind him is a yellow
billboard from 1932 with big black letters reading ""Fuller
vs. Shag. 10 ROUND MAIN EVENT."" We could make out more of
the poster and the eight-by-ten framed boxing photos around
it if it wasn't so smoky in the place.
EASY
Joppy, how much they payin' out
there at McDonell Douglas?"|unknown||
1||"I don't know.   Don't it say--
His words hang as his eyes stray toward the door.
Easy looks up also at
THE DOORWAY which fills with the large frame of the white
MAN in an off-white linen suit, his pale eyes surveying the
room. Satisfied that all but two of the six tables in the
tiny room are unoccupied, he smiles at Joppy and walks to
the far end of the bar.
Easy is surprised to see Joppy, tough ex-heavyweight that he
is, duck his head and smile as he makes his way over like
he's answering a summons. The white man extends a friendly
hand and the two of them shake like old friends and lean in
close to talk in private.
Easy finds it hard not to watch their conversation as he
takes a sip from a short glass of bourbon on the rocks.
After a moment...
JOPPY
Easy, come on over here. This
here's somebody I want ya to
meet... Come on. This here's a
friend of mine.
Easy drains his glass and stands up, then walks over."|unknown||
2||"Yeah, Easy.   This here's Mr.
Albright.
ALBRIGHT
You can call me Dewitt, Easy.
5.
4   CONTINUED:   (2)                                              4
He extends his hand and Easy shakes it.
EASY
How ya doin'?
JOPPY
(bowing and grinning)
Mr. Albright and me goes back to
before the war when I was still in
the fight game.
ALBRIGHT
(to Easy)
Ever seen this guy fight...? Any
time Joppy Shag stepped in the ring
you knew you were gonna see some
real knock-down-drag-out-
fisticuffs... Where you from, Easy?
EASY
(awkwardly)
Houston.
ALBRIGHT
Houston... Joppy's hometown.
Joppy pours Albright a straight shot of Wild Turkey and the
big man sips it.
ALBRIGHT
So I hear you need a job.
Easy throws a look at Joppy, but Joppy is busy buffing the
bar and putting more of Easy's business in the street.
JOPPY
Aw yeah, Easy always tryin' to do
better. Got his high school
certificate from night school.
He's threatenin' up on some
college. And he's one of the few
colored men around here who owns
his own house. Shoot, he pays a
mortgage every month just like a
white man.
ALBRIGHT
Property owner, hunh?
He turns up his drink and sets the empty glass down on the
counter.
6.
4   CONTINUED:   (3)                                              4
ALBRIGHT
(continuing)
These big companies, don't give a
damn, do they?
He reaches in his coat pocket and produces a business card
and scribbles something on it.
ALBRIGHT
(continuing)
If you need a job, drop by this
address at seven tonight.
Easy takes the card and glances at it.
EASY
What kind of work you do?
ALBRIGHT
I do favors... I do favors for
friends. Drop by.
He nods to Joppy and walks out the door.
EASY
Who the hell is that, Joppy?
JOPPY
Just somebody I know... A bidness
man.
EASY
What kinda business?
JOPPY
Oh, I don't ask him all that. He
comes in here every so often
looking for somebody to do a little
job for him... He pays good.
EASY
In other words, he's a gangster.
JOPPY
I didn't say that... But if there's
a dollar laying in the street I
don't think he'll let a little dirt
stop him from picking it up. If
you worried about making that house
note this month, maybe you wanna
pay him a call. All them pretty
girls you be with ain't gonna buy
you a house.
7.
4   CONTINUED:   (4)                                                 4
Easy cocks his head ""Are you crazy?""
JOPPY
(continuing)
Sound like he just wants you to
keep your eyes open for somebody...
He'll pay you whether you see
anything or not... If it was me I'd
take that man's money and go on
about my bidness... Ain't nothin'
to worry about.
Easy is still suspicious, but can't take his eyes off the
card.
EASY (V.O.)
When somebody tells me ""Don't
worry,"" I usually look down to see
if my fly is open... I noticed
Albright didn't bother to pay for
his drink.
5   EXT. EASY'S '46 PONTIAC - DAY                                    5
Little single family houses with tiny yards of St. Augustine
grass rush toward the amber Indianhead hood ornament on
Easy's car.
6   INT. EASY'S CAR                                                  6
Duke Ellington's ""Mood Indigo"" plays on the radio as Easy
heads for home in thought."|unknown||
3||"(continuing)
DeWitt Albright reminded me of
somebody I knew back in Houston.
His name was Raymond Alexander but
we called him Mouse... Mouse called
hisself a businessman too. And I
found out that I shouldn't be
nowhere around when Mouse got down
to his business... I learned that
the hard way.
A neighbor sweeps out her front porch and waves at Easy as
he slows down in front of his house.
7   EXT. EASY'S HOUSE - DAY                                          7
He gets out of his car and a group of children chasing a man
giving goat cart rides, washes past him in the street.
8.
7    CONTINUED:                                                       7"|unknown||
4||"A MAN with an unruly head of hair and full beard pushing a
wheelbarrow with a double edged axe wheels up behind Easy as
he opens his gate."|stage direction||
5|WOODCUTTER|"Want me to knock down some of them
trees back there for you?"|speech|WOODCUTTER|?
6||(irritated)|unknown||
7|EASY|No... Just leave the trees alone.|speech|EASY|M
8||"Easy continues up his walkway past flower beds of dahlias
and wild roses and stops on his front porch to check on his
African violets in a jar next to the front door."|stage direction||
9||8    INT. EASY'S HOUSE                                                8|unknown||
10||"He walks into his tiny living room and tosses his jacket
onto the sofa. Then moves on through the kitchen and out
the back door."|stage direction||
11||9    EXT. EASY'S HOUSE - BACKYARD - DAY                              9|unknown||
12||"He picks up a water hose and turns on the faucet, watering
and admiring his apple, avocado, pomegranate and banana
trees as he lights a cigarette."|stage direction||
13|EASY (V.O.)|"I had moved to Los Angeles right
after the war with three hundred
dollars and the G.I. Bill... And I
liked coming home to a place that
was mine... According to President
Truman I had that comin' to me
'cause I had fought in 'the good
war' against Hitler in Europe...
But that didn't mean a damn thing
to a lotta white folks including
the foreman on my job... So, here I
was out of work needin' thirty-two
dollars to pay the mortgage... That
was three days pay on my old job --
and I had about three days to get
it."|speech|EASY|M
14||10   EXT. OFFICE BUILDING - NIGHT                                    10|unknown||
15||"Easy parks in front of a large Spanish-style building.   He
gets out and walks to the black wrought iron entrance."|stage direction||
16||"9.
11    EXT. COURTYARD - NIGHT                                           11
Easy makes his way through the overgrown patio with roses
and vines cascading down from office windows on the second
floor.
A12   INT. OFFICE - NIGHT                                             A12
Someone is watching Easy as he looks for the right office.
12    EXT. COURTYARD - NIGHT                                           12
A small white MAN pops out from behind a hedge startling
Easy. He wears a suit that also serves as a uniform."|unknown||
17|SECURITY GUARD|What are you doing here?|speech|SECURITY GUARD|?
18|EASY|I'm looking for, uh...|speech|EASY|M
19|SECURITY GUARD|"We only take deliveries between
nine and six..."|speech|SECURITY GUARD|?
20|EASY|No, no... I...|speech|EASY|M
21||SECURITY GUARD|unknown||
22|EASY|"Yes, we do!   Now you'd better
leave."|speech|EASY|M
23||"He clutches a baton in his hand and swats it into his open
palm."|unknown||
24|EASY|Uh... Albright!|speech|EASY|M
25||SECURITY GUARD|unknown||
26|EASY|What?|speech|EASY|M
27|EASY|"I'm here to see Mr. Albright.
DeWitt Albright!"|speech|EASY|M
28|SECURITY GUARD|Where's your delivery?|speech|SECURITY GUARD|?
29||He holds out his scrawny hand.|unknown||
30|EASY|"I have an appointment -- I'm
supposed to meet him."|speech|EASY|M
31||"10.
12   CONTINUED:                                                     12"|unknown||
32|SECURITY GUARD|"Did he give you a note to come in
here after hours?"|speech|SECURITY GUARD|?
33||Easy only stares, hating this little man.|stage direction||
34||SECURITY GUARD|unknown||
35|SECURITY GUARD|"Well, did he?   Because if he
didn't--"|speech|SECURITY GUARD|?
36|EASY|"Forget it, man. Next time I see
him I'll just tell him you wouldn't
let me in."|speech|EASY|M
37||Disgusted, Easy turns to leave.|stage direction||
38||SECURITY GUARD|unknown||
39|EASY|Hold on.|speech|EASY|M
40||He sizes up Easy and then points across the courtyard.|stage direction||
41||(like an order)|unknown||
42|SECURITY GUARD|"Across that way to the left and
down the stairs..."|speech|SECURITY GUARD|?
43||Easy half nods/half glares and walks away.|stage direction||
44||13   OMIT                                                           13|unknown||
45||"At the other side of the garden Easy turns a corner and
heads down concrete steps. At the bottom he opens a door
leading into"|stage direction||
46||14   INT. BASEMENT - CORRIDOR                                       14|unknown||
47||"He looks into the boiler room but turns into an empty
corridor stopping at a heavy steel door at the end.
He knocks. After a moment a tall and slight MAN with curly
brown hair and the complexion of an East Indian opens the door."|stage direction||
48||15   INT. MAINTENANCE ROOM                                          15|unknown||
49||"A short and stocky kind of Chinese-looking MAN stands
against the door at the far end. The Tall Man ushers Easy
into the clutter of heavy metal tools, cans of paint and
cleaning solutions. A card table with two chairs sits idly.
The Tall Man closes the door and holds out his hand. Easy
reaches to shake it but the man starts to pat Easy on his
side and Easy pushes him away."|stage direction||
50||"11.
15   CONTINUED:                                                     15
EASY"|unknown||
51|SECURITY GUARD|Hey, man!    What's wrong with you?|speech|SECURITY GUARD|?
52||"The Chinese Man slips a hand inside his coat and the Tall
Man smiles."|stage direction||
53||(with an accent)|unknown||
54|TALL MAN|"Mr. Rawlins, put your hands up a
little from your sides, please."|speech|TALL MAN|M
55|EASY|"Keep your hands to yourself. I
don't let no man feel on me like
that."|speech|EASY|M
56||"The Chinese Man pulls some kind of weapon halfway out and
takes a step forward, and the Tall Man tries to put his hand
against Easy's chest but Easy grabs his wrist."|stage direction||
57||TALL MAN|unknown||
58|EASY|"Don't worry, Manny. He's okay.
Just a little shaky."|speech|EASY|M
59||(indicating the door)|unknown||
60|EASY|Let him know.|speech|EASY|M
61||"Manny pushes his weapon back in his coat and knocks on the
door behind him.
After a moment, DeWitt Albright opens up."|stage direction||
62||"ALBRIGHT
(smiling)"|unknown||
63|EASY|Easy.|speech|EASY|M
64|TALL MAN|He doesn't want us to touch him.|speech|TALL MAN|M
65|ALBRIGHT|"Leave it, Shariff. I just wanted
to make sure he was solo."|speech|ALBRIGHT|M
66|SHARIFF|You're the boss.|speech|SHARIFF|M
67|ALBRIGHT|"You guys can go now. Easy and I
have some business."|speech|ALBRIGHT|M
68||16   INT. MAINTENANCE OFFICE                                        16|unknown||
69||"Easy follows Albright inside and the big man goes behind a
big wooden desk and puts his bone-colored shoes up next to a
half full bottle of Wild Turkey. On the other end of the
desk a small radio scratches out the Glen Gray Orchestra's
""Gotta Be This or That."""|stage direction||
70||"12.
16   CONTINUED:                                                     16"|unknown||
71||"There is a paper calendar hanging on the wall behind him
with a picture of a basket of blackberries, but other than
that the room is bare."|stage direction||
72|ALBRIGHT|Have a seat, Mr. Rawlins.|speech|ALBRIGHT|M
73||"Easy takes a seat in a chair in front of the desk and tries
not to stare at the tan leather shoulder holster under
Albright's arm with the muzzle of the pistol almost reaching
his belt."|stage direction||
74||(gesturing back)|unknown||
75|EASY|Your friends, hunh?|speech|EASY|M
76|ALBRIGHT|"Like you, Easy. I need a little
help? I give 'em a call... Drink?"|speech|ALBRIGHT|M
77|EASY|Sure.|speech|EASY|M
78||"Albright pulls another glass from the desk drawer and pours
a fresh one for Easy and fresher one for himself."|stage direction||
79|ALBRIGHT|"One thing I like about working for
myself... I always have a bottle on
the table... You wanna drink with
me? Fine. You don't? Door's
right behind you... Joppy tells me
you're a war hero... Said you went
in with Patton."|speech|ALBRIGHT|M
80||"Easy nods, proud but polite, and Albright pushes him a glass
of whiskey."|stage direction||
81|ALBRIGHT|So, you want the job?|speech|ALBRIGHT|M
82|EASY|"Depends on what kind of job. I
don't want to get mixed up in
nothing."|speech|EASY|M
83|ALBRIGHT|"Walk out the door in the morning,
Easy, and you're mixed up in
something. Only thing that matters
is if you're mixed up to the top or
not."|speech|ALBRIGHT|M
84||"13.
16   CONTINUED:   (2)                                               16"|unknown||
85|EASY|"I mean I don't wanna get mixed up
with the law..."|speech|EASY|M
86|ALBRIGHT|"Neither one of us wants to get
mixed up in that. That's just rich
people trying to keep me and you in
our place."|speech|ALBRIGHT|M
87||"He laughs and takes a healthy swig and Easy takes a drink
too."|stage direction||
88|ALBRIGHT|"I'm looking for somebody for a
friend."|speech|ALBRIGHT|M
89||"He pushes a newspaper across the desk to Easy and Easy holds
it up.
NEWSPAPER
It's the front page with the photograph of the wealthy Todd
Carter and his beautiful bride-to-be... Despite her smile,
there's a sadness in the eyes."|stage direction||
90|ALBRIGHT (O.S.)|"Daphne Monet... fiancée of Todd
Carter, one of the richest men in
town... Been gone for two weeks..."|speech|ALBRIGHT|M
91||BACK TO SCENE|stage direction||
92|EASY|She leave him?|speech|EASY|M
93||ALBRIGHT|unknown||
94|EASY|"Evidently... You know how it is
with women, Easy... Happens to the
best of us..."|speech|EASY|M
95||"He rears back in his chair as if expecting a sign of
recognition."|stage direction||
96|EASY|"I ain't never heard of her before.
I wouldn't know how to find a woman
like that."|speech|EASY|M
97|ALBRIGHT|That's a shame.|speech|ALBRIGHT|M
98||"He laughs a conspiratorial, lecher's laugh and Easy allows a
smile."|stage direction||
99||"14.
16   CONTINUED:   (3)                                                16"|unknown||
100|ALBRIGHT|"See, Daphne has a predilection for
the company of Negroes. She likes
jazz and pigs feet and dark meat,
know what I mean."|speech|ALBRIGHT|M
101||The insult takes Easy off guard but he should've known.|stage direction||
102|EASY|"So you think she might be down in
Watts."|speech|EASY|M
103|ALBRIGHT|"I'm sure of it. But I can't go
looking for her myself because I'm
not of the right persuasion, so to
speak. I've been asking Joppy for
over a week, but all he could do
was introduce me to you."|speech|ALBRIGHT|M
104|EASY|What do you want me to do?|speech|EASY|M
105|ALBRIGHT|"Just get a location on her. Mr.
Carter wants to make up with her..."|speech|ALBRIGHT|M
106||EASY|unknown||
107|ALBRIGHT|That's all.|speech|ALBRIGHT|M
108||(smiling)|unknown||
109|ALBRIGHT|That's all.|speech|ALBRIGHT|M
110||"He pulls out a brown secretary-type wallet and counts out 10
ten-dollar bills into a neat stack next to the whiskey."|stage direction||
111|ALBRIGHT|"One hundred dollars, and I pay in
advance."|speech|ALBRIGHT|M
112||Easy eyes the money.   All he has to do is pick it up.|stage direction||
113|EASY|"I just have to tell you where she
is?"|speech|EASY|M
114|ALBRIGHT|"That's right. And keep it, you
know, confidential..."|speech|ALBRIGHT|M
115||He freshens Easy's drink and Easy eyes the money some more.|stage direction||
116||"15.
16   CONTINUED:   (4)                                               16"|unknown||
117|ALBRIGHT|"Joppy tells me you used to frequent
an illegal club down on Eighty-
ninth and Central. Somebody saw
Daphne there a few nights ago. You
could start tonight."|speech|ALBRIGHT|M
118||Easy takes a drink and looks again at the money.|stage direction||
119||17   EXT. JOHN'S PLACE (MARKET) - NIGHT                             17|unknown||
120||"Stripped down to its dark, naked self, Central Avenue has
drawn a crowd from all over town. Neon glistens off slick
pomade and silk clings to the contours of simmering flesh.
An outrage to police even before the era of Police Chief
Parker's personal crusade, a squad car sits idling while two
dicks in blue manhandle a brother in a grey sharkskin zoot
suit, prodding and whapping with nightsticks, searching for
something -- anything -- because his date is a young white
woman. A few onlookers stand back watching, but since this
white woman is not Daphne Monet, Easy only glances and walks
inside."|stage direction||
121||18   INT. JOHN'S BAR                                                18|unknown||
122||"Easy sees his fifth white MAN that day in a disheveled but
expensive dark blue suit staggering toward him, reeking of
gin."|stage direction||
123|DRUNK|"Hey, colored brother. I need you
to do somethin' for me--"|speech|DRUNK|M
124|O.S. WOMAN'S VOICE|"Go on. What'd I tell you about
hair-assing my customers."|speech|O.S. WOMAN'S VOICE|?
125||"Easy looks over to see HATTIE PARSONS, the small, brown-
skinned manager of the place, glaring daggers at the drunk
man while watching the commotion out the window.
Easy starts over toward Hattie and the drunk turns and tries
to grab Easy's arm. But his desperation causes him to trip
and he winds up sitting against the wall.
Easy steps over him and joins Hattie at the window."|stage direction||
126|HATTIE|"I just paid these damn cops and
they still roustin' my customers.
Well, that's what he gets for being
with that white woman."|speech|HATTIE|M
127||"16.
18   CONTINUED:                                                     18"|unknown||
128||"She walks over to the cash register of this neighborhood
corner store; and Easy follows, the drunk beckoning him to
bend down to talk as he passes."|stage direction||
129|DRUNK|Come on, brother help me...|speech|DRUNK|M
130|HATTIE|"Don't worry 'bout him. I rung
Junior ten minutes ago to come get
him."|speech|HATTIE|M
131||"Easy pulls out two dollars and Hattie deposits them into the
till."|stage direction||
132|HATTIE|"I ain't got nobody tonight but Lips
and his trio -- Holiday came
through here last Tuesday."|speech|HATTIE|M
133||EASY|unknown||
134|HATTIE|Yeah?|speech|HATTIE|M
135||HATTIE|unknown||
136|HATTIE|Yeah.|speech|HATTIE|M
137||"Heavy FOOTSTEPS are heard pounding down a stairway in the
back of the store and big burly JUNIOR FORNAY lumbers in
with a cigarette hanging from his lips."|stage direction||
138|JUNIOR|Where's he at?|speech|JUNIOR|M
139||"Hattie points to the drunk man as he struggles to get to his
feet."|stage direction||
140|HATTIE|"Over there. Let Easy in upstairs
and when these cops leave throw his
ass out."|speech|HATTIE|M
141||EASY|unknown||
142|HATTIE|Hey, Junior.    What's goin' on?|speech|HATTIE|M
143||JUNIOR|unknown||
144|HATTIE|Not too much.    But stick around.|speech|HATTIE|M
145||Junior leads the way back up the stairs.|stage direction||
146||"19   OMIT                                                           19
17.
A20   INT. JOHN'S SPEAKEASY STAIRWELL                                  A20"|unknown||
147|EASY|You got a cigarette?|speech|EASY|M
148||JUNIOR|unknown||
149|EASY|Sure.|speech|EASY|M
150||"He pulls out his pack and stops to light Easy up.   Easy
starts coughing as they continue up the stairs.
EASY"|unknown||
151|EASY|"Damn! How do you smoke these
things?"|speech|EASY|M
152|JUNIOR|Don't you hafta work tomorrow?|speech|JUNIOR|M
153||EASY|unknown||
154|JUNIOR|Naw.    I got fired.|speech|JUNIOR|M
155||A hint of a smile appears on Junior's face.|unknown||
156|JUNIOR|"The last time I heard these fellas
playin' tonight was back in
Houston, the night your ole buddy
Mouse had to pull me up off your
ass."|speech|JUNIOR|M
157||Easy grins and shakes his head.|unknown||
158|EASY|"That's the way you remember it,
hunh?"|speech|EASY|M
159|JUNIOR|Hell, that's the way it was.|speech|JUNIOR|M
160||And he stops to unlock the door.|unknown||
161||(continuing)|unknown||
162|JUNIOR|"When you gonna admit that you
helped Mouse kill old man
Navrochet?"|speech|JUNIOR|M
163|EASY|"Aw, man, get off that. I ain't had
nothin' to do with that."|speech|EASY|M
164||"Junior opens the door and Lips' alto horn slaps Easy in the
face. Half of Houston, Texas seems to be jammed into this
place.
18.
A20   CONTINUED:                                                     A20
EASY"|unknown||
165||"Boy, it's happenin' tonight.
Where's all the white women at?"|location||
166||JUNIOR|unknown||
167||"I don't pay them white girls no
mind."|location||
168||"EASY
(sarcastically)"|unknown||
169||Yeah... I bet you don't.|location||
170||"And he steps in.
JUNIOR"|unknown||
171||"That's right. Just like you didn't
help mouse kill his stepfather."|location||
172||EASY|unknown||
173||Go on, man.|location||
174||"And he starts away inside.
JUNIOR"|unknown||
175||"Hey, Easy. Did you help him kill
his stepbrother, too?"|location||
176||"Easy turns to glare at Junior and the surly field hand slaps
his thigh and roars with laughter as he closes the door.
After all these years the two men still hate each other.
20    INT. JOHN'S SPEAKEASY                                          20
Easy looks around to see couples trying to dance; finding
themselves wrestling between tables packed with five and six
people each.
He heads for the bar pointing a finger at a man in a black
silk shirt and a foot-high pompadour hairdo.
EASY"|unknown||
177||Alphonso Jenkins!|location||
178||"ALPHONSO flashes pearls.
ALPHONSO"|unknown||
179||Hey, Easy!|location||
180||EASY|unknown||
181||"Hey, man, you seen a girl named
Dahlia or somethin'... White girl
supposed to be somethin' to look
at."|location||
182||"19.
20   CONTINUED:                                                       20
ALPHONSO"|unknown||
183||"Naw, but if I see her I'm gonna
keep her to myself."|location||
184||"Easy claps him on the shoulder and waves at skinny RITA COOK
who is sitting at a table with five MEN."|stage direction||
185||RITA|unknown||
186||Hey, Baby.|location||
187||EASY|unknown||
188||Hey, Rita!|location||
189||(under his breath)|unknown||
190||What do they see in you?|location||
191||"Finally, Easy spots a fifty-year-old MAN in an old grey
tweed jacket sitting in a corner at a table by himself.
Looking like the God fearing, all fearing Baptist deacon
that he is -- he is as out of place as a whore in church as
he nervously gazes about the room and massacres a plate of
barbecued ribs.
Easy leans over the counter to the bartender."|stage direction||
192||EASY|unknown||
193||"Hey, Lewis. Gimme a couple glasses
and a pail of ice and send a quart
of bourbon over there to Odell's
table."|location||
194||"Lewis scoops up ice into a small bucket and plops it onto
the bar with two short glasses.
Easy lays a dollar on the counter and carries the set up
over to the corner as he watches...
THE BAND
burn it up.
BACK TO SCENE
Easy stops at Odell's table."|stage direction||
195||EASY|unknown||
196||Hey, Odell.|location||
197||ODELL|unknown||
198||Easy.|location||
199||EASY|unknown||
200||How's it going tonight?|location||
201||Odell doesn't miss a bite as he scopes the crowd.|stage direction||
202||"20.
20   CONTINUED:   (2)                                               20"|unknown||
203||(slowly)|unknown||
204|ODELL|"Well... It's goin' alright.   It
sure is goin'."|speech|ODELL|M
205|O.S. VOICE|Easy Rawlins, is that you?|speech|O.S. VOICE|?
206||"Easy looks up to see
DUPREE, a big black man with a wide white grin in a white
suite with blue pinstripes and a ten-gallon hat."|stage direction||
207|DUPREE|"You ain't jumped outta no windows
yet?"|speech|DUPREE|M
208|EASY|Not yet, Dupree.|speech|EASY|M
209|DUPREE|"Miss you down at the plant... You
know Coretta, don't ya?"|speech|DUPREE|M
210||"He has her in tow like a toy wagon and she offers a coy
smile. Short and roundish with cherry-brown skin, she leads
with her bosom."|stage direction||
211|EASY|Hey, Coretta, how are ya?|speech|EASY|M
212||"Coretta rests her sloe-eyes on Easy and Odell and the church
going man almost chokes."|stage direction||
213|ODELL|Oh, my goodness.|speech|ODELL|M
214|CORETTA|Could we sit down with y'all?|speech|CORETTA|F
215||EASY|unknown||
216|CORETTA|Sure.   Sure.|speech|CORETTA|F
217||Dupree and Coretta settle in.|stage direction||
218|DUPREE|"You know Benny just wants you to
say you're sorry, Easy. And he'll
give you your job back."|speech|DUPREE|M
219|EASY|"I'm a sorry man, all right. Any
man without his paycheck is sorry."|speech|EASY|M
220||"21.
20   CONTINUED:   (3)                                                 20"|unknown||
221||"Dupree laughs, smacking the table so hard it rattles like an
earthquake. And Coretta's smile ignites like a slow fuse
causing Easy to feel it all the way down his spine.
A man with his hair marcelled back swoops in and pulls a
quart of Old Crow from his overcoat and sits it on the
table.
Easy reaches for his wallet but Dupree beats him to it."|stage direction||
222|DUPREE|"I got it, Easy. Your money ain't
no good up in here."|speech|DUPREE|M
223||EASY|unknown||
224|DUPREE|Naw, Dupree.    This one's mine--|speech|DUPREE|M
225||DUPREE|unknown||
226|DUPREE|You sure?   You the one outta work.|speech|DUPREE|M
227||Coretta frowns at Dupree as Easy counts out three dollars.|stage direction||
228|CORETTA|"And you're the one ain't never got
no money."|speech|CORETTA|F
229|DUPREE|Aw, Baby...|speech|DUPREE|M
230||(to bootlegger)|unknown||
231|DUPREE|Get us another couple glasses.|speech|DUPREE|M
232||And he peels off a dollar and hands it off.|stage direction||
233|EASY|"Either one of y'all seen a white
girl named Dahlia or somethin' with
a 'D'?"|speech|EASY|M
234||"Odell shakes his head ""no,"" and Coretta looks away as if
insulted leaving silence until"|stage direction||
235|DUPREE|"Hey, Coretta got a new job at the
phone company."|speech|DUPREE|M
236||"He squeezes his woman in close and Coretta softens up and
burns that smile again.
Easy grins and nods ""congratulations."""|stage direction||
237||21   THE BOTTLE                                                       21|unknown||
238||"It's less than a quarter full now because it's three hours
later."|stage direction||
239||"22.
21   CONTINUED:                                                       21"|unknown||
240||"BACK TO SCENE
John's is only half full and the band is gone. The jukebox
echoes Lena Horne's ""Prisoner of Love"" and Dupree leans back
in his chair, snoring -- mouth wide open.
Odell gets up and starts to amble off."|stage direction||
241|EASY|Hey, you goin' home, Odell?|speech|EASY|M
242||"Concentrating totally on keeping his balance, Odell waves
feebly without looking back.
Easy is droopy-eyed from the booze but Coretta just looks a
little sexier. She straightens Dupree's hat on his head and
twists up her nose."|stage direction||
243|CORETTA|"He used to play till the cock
crowed. But that ole cock don't
crow nearly so much now..."|speech|CORETTA|F
244||"She levels her perpetual ""come on"" onto Easy and he nods
sluggishly and lifts himself to his feet."|stage direction||
245|EASY|Think I'm gonna head out.|speech|EASY|M
246|CORETTA|You be sorry if you go.|speech|CORETTA|F
247||"She slides her hand inside her blouse and discreetly lifts
her bodice to air her breasts."|stage direction||
248|EASY|"I think I'd be more sorry if I
stay..."|speech|EASY|M
249||He turns to go.|stage direction||
250|CORETTA|"Daphne sleep by now. You can't get
none of that tonight."|speech|CORETTA|F
251||Easy turns and Coretta plays with the ice in her glass.|stage direction||
252|CORETTA|"You been telling everybody Dahlia,
but her name is Daphne."|speech|CORETTA|F
