|character|text|type
54||7    INT. COUNTRY INN, DIGNE - DUSK                                7|location
55||"Valjean sits in the corner, his hat low over his head. He
eyes hungrily a group of cart drivers tucking into a roast
meal by a roaring fire place. The innkeeper serves him a
beer. As he reaches for it his coat sleeve rides up to
reveal his wrist, calloused and scarred by manacles. The
innkeeper eyes him warily. He discusses Valjean with two
other men, then asks for his paper. Sees the phrase
""Extremely Dangerous"".
VALJEAN'S POV - From the yellow paper in the innkeeper's
hands up to the innkeeper's face. A blank stare, a shrug of
refusal.
INNKEEPER"|unknown
56||My inn is full.|stage direction
57||7A   EXT. DIGNE - NIGHT                                           7A|location
58||"Valjean moves off wearily through the village. As he passes
down the narrow street, faces peer at him from doorways,
but the doors close when he goes by. A shadowy figure
follows him. Word has spread that he's a `dangerous man'.
Passing the uncurtained window of a cottage, he comes to a
stop. Through the window he sees a scene that breaks his
heart: a father at a table by lamplight, his young wife
before him, his children on either side. Nothing special,
and yet everything he's never had."|unknown
59||8    EXT. PRISON, DIGNE - NIGHT                                    8|location
60||"He stops at the local jail. An iron chain attached to a bell
hangs from the prison door. He rings. A grate slides open.
7.
VALJEAN"|unknown
61||"Jailer. Would you let me stay here
for tonight?"|stage direction
62||JAILER|unknown
63||"This is a prison, not an inn. Get
yourself arrested. Then we will
open up for you."|stage direction
64||"The grate slides shut. As Jean Valjean walks away, some
children who have been following begin throwing stones at
him. He threatens them with his stick and they scatter."|unknown
65||8A   EXT. DIGNE - NIGHT                                           8A|location
66||"He sees over a garden wall a low doorway in a stone turret.
Valjean stoops through the doorway and lies down on some
straw. He hears a ferocious growl and sees the head of an
enormous mastiff. It is a dog kennel."|unknown
67||8B   EXT. DIGNE - NIGHT                                           8B|location
68||"Snow falling as Valjean makes his way down the road, hungry,
weary, moving slowly, his trousers ripped and bloody from
where the dog has bitten him.
At the end of a road, the snow-covered church; beside it, a
dark churchyard."|unknown
69||9    EXT. CHURCH YARD, DIGNE - NIGHT                               9|location
70||"Snow-covered gravestones in moonlight. Exhausted, Valjean
collapses to the ground and huddles himself into the
shelter of a doorway.
A lantern glows in the dark. The lantern approaches,
throwing shadows. Its little circle of light comes to rest
on the crumpled figure of Valjean.
He stirs and opens his eyes.
VALJEAN'S POV - The glow of the lantern in the darkness.
Beyond it, the half-seen features of a kind old man. The
BISHOP.
BISHOP"|unknown
71||"Come in, sir, for you are weary
And the night is cold out here.
Though our lives are very humble
What we have we have to share."|stage direction
72||"Bewildered, fearful, suspicious, Valjean gets up and goes
with the Bishop into the house by the church.
8."|unknown
73||10   INT. BISHOP'S HOUSE - NIGHT                                10|location
74||"A simple table on which is laid out bread and wine, with
silver cutlery. Two silver candlesticks light the room,
illuminating walls painted with religious scenes. The Bishop
ushers the bewildered Valjean into the room. The bishop's
sister Madame Baptistine stands. Valjean hesitates.
BISHOP"|unknown
75||"There is wine here to revive you.
There is bread to make you
strong.
There's a bed to rest till
morning -
Rest from pain, and rest from
wrong."|stage direction
76||BISHOP|unknown
77||Sit, my brother.|stage direction
78||"The Bishop gestures to the housekeeper Madame Magloire.
BISHOP"|unknown
79||Madame, set one more place.|stage direction
80||(to Valjean)|unknown
81||Please sit.|stage direction
82||"The Bishop gently takes his arm and draws him into a chair.
Valjean sits, and the Housekeeper lays food before him.
Famished, Valjean eats like an animal. The Bishop says a
short grace.
BISHOP"|unknown
83||"May the Lord bless the food we eat
today. Bless our dear sister and
our honoured guest."|stage direction
84||(To Valjean)|unknown
85||"Please, eat. Where are you
travelling to my brother?"|stage direction
86||VALJEAN|unknown
87||Pontarlier.|stage direction
88||BISHOP|unknown
89||Is that where your family is?|stage direction
90||VALJEAN|unknown
91||"No. The destination is compulsory.
That is where the Law sends me. I
have no home."|stage direction
92||BISHOP|unknown
93||"Then let this be your home, for
as long as you need it."|stage direction
94||9.|unknown
95||11   INT. BEDROOM, BISHOP'S HOUSE - NIGHT                          11|location
96||"The Bishop leads Valjean to a bedroom where the walls are
also painted with religious imagery. Across the passage,
Valjean sees the open door to the Bishop's own bedroom.
There the Housekeeper is putting the table silver away in a
cupboard.
He turns to see a bed made up with clean white linen
waiting for him. He hasn't slept in such a bed ever in his
life. But the Bishop is smiling, offering it to him.
BISHOP"|unknown
97||"Sleep well. Tomorrow morning
before you leave you will have a
cup of milk from our cows, nice
and hot."|stage direction
98||"The Bishop turns away to go to sleep.
VALJEAN"|unknown
99||"You let me sleep here next to you?
How do you know I'm not a murderer?"|stage direction
100||"Valjean laughs a strange laugh.
BISHOP"|unknown
101||God will take care of that.|stage direction
102||"LATER THAT NIGHT -
Valjean lies on the bed, fully dressed, deeply asleep.
Outside a dog barks.
Valjean's eyes snap open. The first thing he sees by the
light of the moon is an image of God the Father gazing down
on him from the painted ceiling. In panic, fearing
judgement, he sits bolt upright. Then he looks round, and
remembers. He gets out of bed, and opens the door.
There, across the narrow passage, the door stands open to
the Bishop's bedroom. In the moonlight, he sees the Bishop
lying asleep. Above his bed, the cupboard where the silver
is kept.
Valjean moves silently into the Bishop's room, holding a
metal miner's spike which he pulls from his bag. The floor
boards creak. He looks down at the old man, holding his
breath, but the bishop is peacefully and innocently asleep.
He reaches up to the cupboard. It is unlocked. The cupboard
door opens with a sharp cracking sound. The Bishop,
disturbed in his sleep, moves a little. At once Valjean is
over him, like a wild animal, spike raised to strike should
he wake. The Bishop sleeps on. The moon comes out and
lights up his beautific, smiling face. Valjean is thrown.
He turns back and opens the cupboard door fully: there is
the silver.
10.
Carefully he picks it out, fearful of every clink. One last
look at the sleeping old man, and he makes a run for the
door."|unknown
103||12   EXT. CHURCHYARD - NIGHT                                      12|location
104||"Valjean rushes out of the back door of the house. He
crosses the graveyard, scrambles over a back wall, and he's
gone."|unknown
105||13   INT. BISHOP'S HOUSE - DAY                                    13|location
106||"The Bishop is coming in from morning Mass in his vestments
when the door bursts open and two policemen drag Valjean
before him. Valjean hangs his head, unable to meet the
Bishop's eyes.
CONSTABLE"|unknown
107||"Monsignor, we caught the thief
red-handed! He has the nerve to
say you gave him all this!"|stage direction
108||"He upends Valjean's kitbag, and the silver tumbles out.
The Bishop looks from the silver to Valjean.
BISHOP"|unknown
109||That is right.|stage direction
110||"Amazed, Valjean looks up.
BISHOP"|unknown
111||"But my friend, you left so early,
You forgot I gave these also.
Would you leave the best behind?"|stage direction
112||"The old Bishop is holding out the two silver candlesticks.
BISHOP
(to policemen)"|unknown
113||"Messieurs, release him.
For this man has spoken true.
I commend you for your duty
Now God's blessing go with you."|stage direction
