|character|text|type
269||"Harvey enters the room. He places his case on the bed, takes
off his jacket and goes to the window.
A roller blind is pulled down. Harvey tugs on the cord, to no
avail at first. Then suddenly it whips up, causing Harvey to
duck backwards as the flailing cord almost takes his eye out.
Warily, Harvey steps forward and looks down at the busy
street below. He goes to open the window but it is stuck. He
tries again - but it won't budge.
He looks around the room, then up at the now fully contracted
blind. Tentatively he reaches up and pulls the cord to lower
the blind a little. It slowly starts to unravel and
unravel...and unravel, until it hits the bottom of the window
sill with a gentle thud. Harvey stands in semi-darkness.
Just then, to his relief, his phone rings. He hurries over to
the bed and retrieves it."|stage direction
270||HARVEY|unknown
271|HARVEY|Hello?|speech
272||(beat)|location
273|HARVEY|"Suzie! Hi darling. Yes, I'm here.
Where are you - where is everyone?"|speech
274||(listens/Harvey's face|location
275||drops a little)|unknown
276|HARVEY|"Oh...I see. No, I didn't realise. I
thought the plan was for everyone
to stay together."|speech
277||Noticeably dejected, Harvey sits down on the bed.|stage direction
278||HARVEY (CONT'D)|unknown
279|HARVEY|No its...fine. I just wasn't sure.|speech
280||(beat)|location
281||"(MORE)
15.
HARVEY (CONT'D)"|unknown
282|HARVEY|"So your mother has rented a house
for you all."|speech
283||(beat)|location
284|HARVEY|"I see. No, no, don't be silly. I'm
a big boy. It's fine."|speech
285||Harvey looks around the bland room.|stage direction
286||HARVEY (CONT'D)|unknown
287|HARVEY|Home from home.|speech
288||(beat)|location
289|HARVEY|"Yes, I've got the address. So, I'll
see you there."|speech
290||(beat)|location
291|HARVEY|I love you too. Bye.|speech
292||Harvey hangs up.|stage direction
293||EXT. STREET - DUSK|location
294||"Kate, dressed for the evening, hurries along a street. Her
phone rings."|stage direction
295||KATE|unknown
296|HARVEY|Mum?|speech
297||INT. KITCHEN - DUSK|location
298||Kate's mum stands not far from her back window.|stage direction
299|MAGGIE|What are you wearing?|speech
300||EXT. STREET - DUSK|location
301||KATE|unknown
302|MAGGIE|Dungarees.|speech
303||INT. KITCHEN - DUSK|location
304|MAGGIE|Oh, you're not!|speech
305||EXT. STREET - DUSK|location
306|KATE|"They're completely in again,
haven't you heard?"|speech
307||16.|unknown
308||INT. KITCHEN - DUSK|location
309||(lifting back the curtain)|location
310|MAGGIE|Oh, you're just being silly.|speech
311||"POV: A now bare chested Neighbour at work in his garden.
Smoke rising from his shed."|stage direction
312|MAGGIE (CONT'D)|"Now don't be nervous. Just be
yourself."|speech
313||EXT. STREET - DUSK|location
314||(smiling)|location
315|KATE|Ok, mum. Thanks for the advice.|speech
316||INT. KITCHEN - DUSK|location
317|MAGGIE|"Oh, listen. I've been thinking
about Greece for our holiday."|speech
318||EXT. STREET - DUSK|location
319||KATE|unknown
320||(frowns)|location
321|MAGGIE|Ok, Let's talk about it later.|speech
322||(beat)|location
323|MAGGIE|I love you too.|speech
324||Kate hangs up and crosses a busy road.|stage direction
325||INT. LIVING ROOM - DUSK|location
326||"Kate's mum continues to spy. POV: The Neighbour bends down
out of sight. On rising again, he sees Maggie at the window
and waves. Maggie flinches, before dropping the curtain."|stage direction
327||INT. PUB - DUSK|location
328||"Kate comes through the door. Oonagh sits on her own at a
booth. Kate joins her."|stage direction
329||17.|unknown
330|KATE|Sorry i'm late.|speech
