|character|text|type
275|JOHNNY|"I don't know what they teach at Harvard,
but I think I'm pretty good enough the
way I am !"|speech
276|MOTHER|Johnny, please. Calm yourself.|speech
277|JOHNNY|"Well, that's what you're saying ! You're
saying that I'm not good enough the way
I am now !"|speech
278||Johnny stomps out, the transporter goes ZAPPP !|stage direction
279|MOTHER|"Why did you go and do that ? He was all
ready to go Zegema Beach !"|speech
280|FATHER|Teenagers !|speech
281||27	INT	UNI HIGH GYMNASIUM - NIGHT - EVERYONE|location
282||"at the ""Farewell Dance"" is dressed up. Rasczak and other TEACHERS
chaperon. A spotlight finds the BAND LEADER."|stage direction
283|BAND LEADER|"Alright, everybody, this is the last dance, so
let's turn down the lights and make it a
slow one."|speech
284||"The lights go down. Dizzy, dressed pretty, brightens when she sees Johnny
standing alone near the dance floor."|stage direction
285|DIZZY|Hey, Rico, wanna dance ?|speech
286|JOHNNY|Actually, Diz, I promised Carmen...|speech
287|DIZZY|Too bad for her if she's not around.|speech
288||Dizzy pulls him onto the floor, holds him close.|stage direction
289|DIZZY|"You know, it's sad... Most of us probably
won't see each other again after tonight."|speech
290||There is an invitation here. Johnny doesn't take it.|stage direction
291|JOHNNY|You still gonna play for Brazil ?|speech
292|DIZZY|Looks like, unless Tokyo lets me start.|speech
293|JOHNNY|Well, anyone who gets you is lucky.|speech
294|DIZZY|How come we never got together ?|speech
295||"Dizzy looks at Johnny meaningfully. He's distracted. Carmen crosses
the room, stunning in her formal."|stage direction
296|JOHNNY|Can't we just be friends, Diz ?|speech
297|DIZZY|Sure.|speech
298|JOHNNY|Uh, look, Diz...|speech
299|DIZZY|Guess you gotta go.|speech
300|JOHNNY|You're the best.|speech
301||"Johnny heads for Carmen. Dizzy watches jealously as Carmen takes
his hand. She looks around for someone to dance with.
Carl, a nerd in a tux, waves shyly."|stage direction
302||28	INT	GYMNASIUM - DANCE FLOOR - NIGHT - CARMEN AND JOHNNY|location
303||dance. Johnny wants to kiss her, Carmen playfully avoids.|stage direction
304|JOHNNY|Isn't it great to be in love ?|speech
305|CARMEN|How do I know if this is love ?|speech
306|JOHNNY|It wouldn't be so romantic if we weren't...|speech
307|CARL|Outa the way you two !|speech
308||"Carl and Dizzy dance by, Dizzy smiling bravely because Carl is a terrible dancer.
Johnny goes in for the kiss again."|stage direction
309|CARMEN|"Romance is just a vestigial biological
response to procreation..."|speech
310|JOHNNY|"Aw, you're in love with me...
You just dont know it yet."|speech
311||"Johnny's confidence makes her smile. Johnny moves in to kiss her,
but the music ends. Everyone applauds. The lights come up and
people head for the doors. Johnny sees Rasczak."|stage direction
312|JOHNNY|Wait, I want to talk to Mr. Rasczak.|speech
313|CARMEN|I'll meet you outside.|speech
314||Johnny heads over to Rasczak.|stage direction
315|JOHNNY|Mister Rasczak ?|speech
316|RASCZAK|What is it, Rico ?|speech
317|JOHNNY|"I just wanted to say thanks 'cause History
and Moral Philosophy was the best class
I had this year."|speech
318||(smiling)|unknown
319|RASCZAK|"Well, it's not really my job to please.
Hope you learned something."|speech
320|JOHNNY|"I wanna join up, Mr. Rasczak. I think I
have what it take to be a citizen."|speech
321|RASCZAK|Good for you. Go find out.|speech
322|JOHNNY|"Well, my parents are against it, and I
know it's my choice, but I was
wondering...
What would you do if you were me ?"|speech
323|RASCZAK|"Figuring things out for yourself is the
only freedom anyone really has.
Use that freedom.
Make your own choice, Rico."|speech
324||29	EXT	UNI HIGH GYMNASIUM - NIGHT - JOHNNY|location
325||"walks out and finds Carmen talking with Zander. He wears the blue
uniform of a Fleet pilot trainee. Carmen examines his FLEET PIN,
a pair of silver wings."|stage direction
