|character|text|type
308||"Through the BINOCULARS, we see Jackson and his kids arrested
and led over a ridge.
With this we reveal an ENORMOUS RESEARCH FACILITY with
hundreds of tents and vehicles surrounding a massive drilling
tower."|stage direction
309||EXT. RESEARCH FACILITY/YELLOWSTONE NATIONAL PARK - DAY|location
310||"Adrian Helmsley and Prof. West exit the drilling tower, both
studying papers. Adrian notices Jackson and his kids nearby,
being interrogated by an OFFICER."|stage direction
311|ADRIAN|"I'll be with you in a second,
Professor."|speech
312||"Adrian walks towards them. Jackson stares at the officer with
defiance."|stage direction
313|OFFICER|"... And then you climbed over a posted
fence? Just like that?"|speech
314||NOAH|unknown
315|OFFICER|I told you.|speech
316||"(CONTINUED)
19."|unknown
317|JACKSON|"Isn't this supposed to be a National
Park? There shouldn't be fences. What
are you guys doing around here anyway?"|speech
318|ADRIAN (O.S.)|We're geologists...|speech
319||Jackson turns and sees Adrian standing there.|stage direction
320|ADRIAN (CONT'D)|I'll handle this officer. Thank you.|speech
321||The officer reluctantly hands him Jackson's license.|stage direction
322|JACKSON|So, where did the lake go?|speech
323|ADRIAN|"That's what we're trying to find out.
We think this whole area has become
potentially unstable. I would advise
you to take your kids and leave, Mr..."|speech
324||He throws a look at Jackson's drivers license.|stage direction
325||ADRIAN (CONT'D)|unknown
326|ADRIAN|... Curtis.|speech
327||He looks up at Jackson with renewed interest.|stage direction
328|ADRIAN (CONT'D)|"Are you by any chance the Jackson
Curtis, the author of `Farewell
Atlantis'?"|speech
329||(SURPRISED)|location
330|JACKSON|Yeah, that's me.|speech
331||Jackson straightens up proudly. Lilly smiles.|stage direction
332|ADRIAN|"What a coincidence. I'm reading your
book, as we speak... first third,
around day 300, when the shuttle loses
communication with earth and drifts off
into space."|speech
333|JACKSON|You're one of lucky 422 who bought it.|speech
334|ADRIAN|"Actually I didn't buy it. My father
gave it to me."|speech
335||"(CONTINUED)
20.
JACKSON"|unknown
336|ADRIAN|Oh, I see.|speech
337||"Prof. West waves at Adrian from one of the container labs.
Adrian hands back Jackson his drivers license."|stage direction
