|character|text|type|character_clean|gender
682|WOODY|"Uh uh. No, I'm putting my foot down,
here. I still get a vote on what we do,
you know? And I want my vote."|speech|WOODY|M
683|DOUG|"Okay. Of course you get a vote.
Woody nods and looks at Bob and Dudley. They clearly
intend to stay."|speech|DOUG|M
684|WOODY|"I actually get three votes. Because I
planned the trip."|speech|WOODY|M
685|DOUG|"But you didn't plan the voting system. I
did. So you only get one. Sorry.
Doug, Bob and Dudley walk off. Woody fumes."|speech|DOUG|M
686|WOODY|"You know what? Old Doug wasn't such a
douchebag!
""Wild Hogs"" writers first draft 7/06/05 66."|speech|WOODY|M
687||EXT. BIKER BAR - SAME TIME|location||
688|WOODY|"MURDOCK has arrived at the bar, which is just a burned
shack at this point. The Hell's Angels are gathered
around, watching JACK beat the crap out of a remaining
wall with a pipe. He finally stops when the wall has
crumbled."|speech|WOODY|M
689|JACK|"Those assholes think they can cross the
Hells Angels? Do you know how bad
they've made us all look!?
The gang nods. They all look pissed."|speech|JACK|M
690|JACK (CONT'D)|"Those guys have some balls. Balls I will
put in my mouth and chew on!!
The gang looks at Jack with a slight smile. OILCAN
chuckles."|speech|JACK|M
691|OILCAN|"You're going to put balls in your mouth?
The gang laughs. Jack realizes what the joke is..."|speech|OILCAN|M
692|JACK|"No! I'm not-- I'm going to put my foot
up their asses! Both feet! Hell, I'm
going to stick anything I can in their
asses, and I'm going to enlov it.
The guys start laughing again. Jack boils red."|speech|JACK|M
693|JACK (CONT'D)|"Shut up!! I didn't mean-- Just get on
your damn bikes! We're riding to Lucas!
The guys start towards their bikes. Oilcan sidles up
next to Jack."|speech|JACK|M
694|OILCAN|"Sometimes it helps if you say things in
your mind first, then say it out loud,
you know?
Jack looks at Oilcan for a beat, then bends down, picks a
dart up out of the ash, and jabs it into his shoulder."|speech|OILCAN|M
695|OILCAN (CONT'D)|"Oww! Dammit!
""Wild Hogs"" writers first draft 7/06/05 67."|speech|OILCAN|M
696|JACK|"I did that in my mind, first.
Jack smiles calmly and walks off."|speech|JACK|M
697||EXT. MAIN STREET HOTEL - THAT AFTERNOON|location||
698|JACK|"DOUG, BOB, WOODY and DUDLEY exit out of an old fashioned
hotel next to the diner. They cross to the town square,
where the block party is in full swing. Townspeople
mingle around eating corn-on-the-cob and hotdogs. Up on
the stage, a plump, middle-aged man with a goatee and a
polo shirt tucked into dockers - sings Justin
Timberlake's ""Rock Your body."""|speech|JACK|M
699|PLUMP MAN|"So you grab your girls, And you grab a
couple more.
And you all come meet me, in the middle
of the floor.
Gonna rock your body! 'Till the break of"|speech|PLUMP MAN|?
700|DAY--|"The man drops to his knees at the edge of stage and
reaches his hand out to the audience, like the star of a
boy band; However, it's clearly making the people on the
dance floor uncomfortable.
Meanwhile, Doug, Bob, Woody and Dudley walk through the
square and are instantly greeted, patted on the back and
thanked by each townsperson they pass. The word is out
that these guys are heroes. Doug gives a ""can you
believe this?"" look to the other guys - who are just as
thrilled as him. They're eating it up."|speech|DAY--|?
701|DOUG|These people love us. This is nuts.|speech|DOUG|M
702|BOB|Yeah. They think we're bad asses.|speech|BOB|M
703|DOUG|"Well, let's not get too carried away with
it. The truth is we're just regular
guys. Let's not forget that."|speech|DOUG|M
704|DUDLEY|"Yeah, the best thing is to keep a low
profile. Don't cause any waves. Then if
somebody pushes us too far, Boom! We go
Billy Jack upside their heads!
""Wild Hogs"" writers first draft 7/06/05 68."|speech|DUDLEY|M
705|WOODY|You're going to go Billy Jack?|speech|WOODY|M
706|DUDLEY|"Nooo. I'm just minding my own business.
I don't want to cause any trouble.
Dudley turns to Woody and stares at him. Woody looks
confused."|speech|DUDLEY|M
707|"WOODY
(TO DUDLEY)"|What?|speech|WOODY|M
708|DOUG|"He's waiting for you to say something
else, then he's going to kick you.
Dudley gets a deflated look and backs off of Woody."|speech|DOUG|M
709|"DUDLEY
(TO WOODY)"|Doug just saved you a world of hurt.|speech|DUDLEY|M
710|WOODY|You're afraid of your cat.|speech|WOODY|M
711|DUDLEY|"Yeah, well... He once bit me on the
sack.
Dudley walks off towards the beer tent. Woody looks to
the other guys with a puzzled look."|speech|DUDLEY|M
712|BOB|"It's true. He was unclogging his bathtub
drain and the cat thought it was a ball
of yarn.
Doug and Woody wince.
ANGLE ON: DUDLEY, at the beer tent. He gets in line,
and realizes he's behind MAGGIE. She smiles at him."|speech|BOB|M
713|MAGGIE|"Hi.
Dudley is wide-eyed."|speech|MAGGIE|F
714|DUDLEY|Um... I, uh---|speech|DUDLEY|M
715|(SCRAMBLING)|"What do you call a Mercedes in Harlem?
""Wild Hogs"" writers first draft 7/06/05 69.
Maggie looks confused."|speech||
716|MAGGIE|Excuse me?|speech|MAGGIE|F
717|DUDLEY|"Nothing-- uh...
Maggie notices the tattoo on Dudley's shoulder."|speech|DUDLEY|M
718|MAGGIE|"Wow. You like macs too, huh? I've got a
vintage Apple 2e. Restored it from
scratch.
Dudley's jaw drops."|speech|MAGGIE|F
719|DUDLEY|"I-- have a cookie jar made out of a 2e.
For fig newtons."|speech|DUDLEY|M
720|MAGGIE|"Wow. I like fig newtons.
Dudley collects himself and tries to speak."|speech|MAGGIE|F
721|DUDLEY|"Yeah. They're like fried chicken at a--
No, that's not... Dammit! This is hard.
Maggie smiles sweetly as Dudley fumbles."|speech|DUDLEY|M
722|MAGGIE|"You want to dance?
Dudley goes to respond, then decides to just give an
emphatic nod. Maggie smiles."|speech|MAGGIE|F
723||EXT. TOWN SQUARE - A FEW MINUTES LATER|location||
724|MAGGIE|"DOUG, BOB and WOODY are sitting at a picnic table,
drinking beer out of plastic cups. They lean back and
soak up the small town celebration around them. It's a
great night."|speech|MAGGIE|F
725|DOUG|"It doesn't get any better than this, huh?
Bob notices Doug getting ready to chomp down on a piece
of garlic bread.
""Wild Hogs"" writers first draft 7/06/05 70."|speech|DOUG|M
726|BOB|"That's a lot of carbs.
Doug stops, mid-bite, and puts the bread down."|speech|BOB|M
727|DOUG|"Thanks, Bob. You saved me from all
that... buttery, garlicky flavor."|speech|DOUG|M
728|WOODY|"No he didn't.
Woody takes the garlic bread and crams it in his mouth."|speech|WOODY|M
729||"WOODY (CONT'D)
(MOUTH FULL)"|location||
730|WOODY|I did.|speech|WOODY|M
731|DOUG|"I hope you choke on it.
CHARLEY approaches with his two deputies, EARL DOOBLE and
BUCK DOOBLE. They are chubby, thirty-year old twins -
identical in every way, except for the fact that Buck is
missing an ear on the right side of his head... which the
skin has scarred back over. It doesn't look good."|speech|DOUG|M
732|CHARLEY|"Howdy, guys! Welcome to the block party!
These are my deputies: Earl and Buck
Dooble.
Earl shakes the guys hands."|speech|CHARLEY|M
733|EARL|"I'm Earl and he's Buck. Just remember,
the brother with the word ""ear,"" in his
name, has both on his head."|speech|EARL|M
734|(LAUGHS)|"I can only say that because I'm on his
right side. Which as you can see, is
blown off.
Earl laughs again, as BUCK extends his hand - oblivious."|speech||
735|BUCK|"I'm Buck and this is Earl. Good luck
telling us apart!
Buck laughs and turns to Charley, exposing his missing
ear to the guys. They draw back a little.
""Wild Hogs"" writers first draft 7/06/05 71."|speech|BUCK|M
736|DOUG|"Well, it's nice to meet you guys. You've
got a great town here."|speech|DOUG|M
737|CHARLEY|"Yeah, we got everything here. Good
people, good fishing..."|speech|CHARLEY|M
738|EARL|"We do have convicted child molesters,
though. We have to disclose that."|speech|EARL|M
739|CHARLEY|Not if they don't have kids, Earl.|speech|CHARLEY|M
740|EARL|"Just to be safe, though.
(yells at crowd of people)
Hey!! Thomas Milborn!
A bookish man with a tweed jacket turns around and looks."|speech|EARL|M
741|"EARL (CONT'D)
(ANNOUNCING)"|"Convicted child molester.
Thomas Milborn nods glumly and pulls his hands out of his
pockets. The guys look at each other uneasily."|speech|EARL|M
742|BOB|Well... Still a nice town.|speech|BOB|M
743|WOODY|If you're not a kid.|speech|WOODY|M
744|DOUG|"Or Thomas Milborn.
ANGLE ON: DANCE FLOOR AREA:
DUDLEY is on the dance floor with MAGGIE. The middle
aged guy on stage is letting loose with a rendition of
Usher's ""Yeah."" Maggie and Dudley dance conservatively
for a moment, but as the beat gets ahold of Dudley, he
starts getting into it. He starts spinning around at a
rapid pace, then drops to his knees, slaps the ground and
shakes his head to the music.
Maggie watches curiously as Dudley pulls himself along
the ground by his elbows - then springs up to his feet
and starts a move that resembles a sprinkler. Maggie
grins - actually amused by Dudley's rhythmic passion.
""Wild Hogs"" writers first draft 7/06/05 72.
ANGLE ON: The Wild Hog's table. The guys sit with
Charley, Buck and Earl - watching Dudley with a curious
look."|speech|DOUG|M
745|CHARLEY|"Looks like your friend and Maggie are
hitting it off."|speech|CHARLEY|M
746|DOUG|Yeah. I think he really likes that girl.|speech|DOUG|M
747|CHARLEY|Well, Maggie's a great woman.|speech|CHARLEY|M
748|EARL|"Yup. Big cans, too. Buck liked her, but
you know... He's a deformed freak.
Buck, on Earl's left, stares out at Maggie and Dudley,
deaf to the conversation."|speech|EARL|M
749|BUCK|"I used to like that girl... but then I
realized, I can do better.
The guys look at Buck."|speech|BUCK|M
750|CHARLEY|"So, why are you guys taking this road
trip, anyway?"|speech|CHARLEY|M
751|DOUG|Ahh, just to escape for a bit.|speech|DOUG|M
752|WOODY|"Hey, we're not escaping anything, man.
We're on this trip to live."|speech|WOODY|M
753|CHARLEY|"I know what you mean. Sometimes things
in life can bother you, and sometimes
nothing in life can bother you. Either
way, you've got take a break from it.
Happiness is somewhere between boredom
and stress.
Doug is surprised at Charley's insight. So is Woody."|speech|CHARLEY|M
754|WOODY|"Exactly. Which is why we need to keep
riding until we figure out where that
happiness is. You don't get old Doug
back by just staying put.
""Wild Hogs"" writers first draft 7/06/05 73."|speech|WOODY|M
755|CHARLEY|Old Doug?|speech|CHARLEY|M
756|DOUG|"Yeah. Apparently I've lost him. I don't
sing Bon Jovi anymore."|speech|DOUG|M
757|WOODY|"You did lose him, Doug. You know why?
You're housebroken. You're too
comfortable. You've got to snap out of
it!
Doug nods halfheartedly. He knows woody might be right."|speech|WOODY|M
758|"CHARLEY
(TO DOUG)"|"Woody's got a point, there. Comfortable
can be a bad thing. You have to wake up
and slap the bull once in a while."|speech|CHARLEY|M
759|WOODY|"Right! Slap the bull!
(then, to Charley)
What?"|speech|WOODY|M
760|CHARLEY|"Slapping the bull is kind of the local
test of manhood. It's a way to prove you
aren't controlled by fear. We've all
done it."|speech|CHARLEY|M
761|EARL|"Yup. Even torn-open head, here.
He nods at Buck, on his left."|speech|EARL|M
762|BUCK|"You know, I slapped the bull once.
Woody smiles slyly. Doug looks concerned."|speech|BUCK|M
763|WOODY|We're slapping the bull.|speech|WOODY|M
764|DOUG|"I don't think we need to. I mean, we can
have our own test of manhood. Let's see
how many ears of corn we can eat or
something. I'll start.
Doug grabs an ear of corn and takes a bite, but Woody
just grins with that reckless look in his eyes.
""Wild Hogs"" writers first draft 7/06/05 74."|speech|DOUG|M
765|WOODY|"We are slapping the bull.
Doug knows it's no use. He nods, defeated."|speech|WOODY|M
766||EXT. COW PASTURE - THAT EVENING|location||
767|CUT TO:|"DOUG, BOB, WOODY, CHARLEY, BUCK and EARL approach a fence
surrounding a pasture. Charley smiles."|speech|CUT TO:|?
768|CHARLEY|"Here we are. The Lucas test of manhood.
Slap the bull.
Charley gestures to a lone bull grazing in the pasture.
He's a frighteningly large bull with enormous horns."|speech|CHARLEY|M
769|WOODY|Wow. So it's literally slapping a bull?|speech|WOODY|M
770|EARL|"Yup. Right on the ass. Then high-tail
it out of there, because he can kill ya."|speech|EARL|M
771|DOUG|"Wow. Um... Woody? This was your idea,
so... go ahead.
Woody nods."|speech|DOUG|M
772|WOODY|All right. I'm going in.|speech|WOODY|M
773|DOUG / BOB|You are?|speech|DOUG / BOB|?
774|WOODY|"Hell yeah. I'm gonna slap the shit out
of that bull. Like, pimp-style.
The guys look at him, surprised and somewhat impressed.
Woody takes a breath and climbs over the fence. He
approaches the Bull very quietly and cautiously. He gets
within three feet of it, leans in and slaps the Bull hard
on the ass.
The bull makes an annoyed sound and turns around, but
Woody is already hightailing it back to the fence, with
an exhilarated look on his face.
""Wild Hogs"" writers first draft 7/06/05 75."|speech|WOODY|M
775|WOODY (CONT'D)|"Whhhheeeeeeew!
Woody gets to the fence and hurls himself over. The guys
all applaud."|speech|WOODY|M
776|WOODY (CONT'D)|"Yes! Wow! That felt so good. I just
slapped a big fat bull right on his ass!
Did you hear how pissed he was!? I just
pissed of a bull!
(back to Bull)
Bitch!
Woody high fives all the guys."|speech|WOODY|M
777|DOUG|"All right. I'm in. I'm slapping that
bull.
The guys cheer as Doug climbs over the fence and starts
heading towards the Bull. The group all leans on the
fence, watching."|speech|DOUG|M
778|"WOODY
(TO CHARLEY)"|"Thanks for bringing us out here. Doug
really needs this."|speech|WOODY|M
779|BOB|Yeah. This is good for him.|speech|BOB|M
780|CHARLEY|Sure. Glad we could help.|speech|CHARLEY|M
781|BUCK|"Yeah, and we've never seen it done twice
in a row. It'll be interesting to see
how the bull takes being slapped now that
he's alert."|speech|BUCK|M
782|WOODY / BOB|"Alert?
Woody and Bob look at each other, then to the Bull -
which Doug is about to slap."|speech|WOODY / BOB|?
783|WOODY|"Doug, wait!
It's too late. Doug slaps the bull hard, and turns to
run.
""Wild Hogs"" writers first draft 7/06/05 76."|speech|WOODY|M
784||DOUG|location||
785|WOODY|"Wheeeeew!! Yeah!
Doug runs across the field, but the Bull - now fully
alert - swivels with magnificent agility and breaks into
an angry charge towards Doug.
The guys all watch in horror as the Bull quickly gains on
Doug. Doug sees the fear on the guys faces and looks
back over his shoulder. His smile quickly turns to
terror."|speech|WOODY|M
786|DOUG (CONT'D)|"Ahhhhhhhh!
It's too late. The Bull catches Doug and bucks him into
the air. Doug flies ten feet and comes crashing down on
the muddy grass. The Bull takes a few steps back and
starts lining up another charge at him."|speech|DOUG|M
787|WOODY|"Oh, no you don't!
Woody jumps over the fence and runs into the field."|speech|WOODY|M
788|WOODY (CONT'D)|"Heeeeey! Hey you! Come get me, Bull!
The Bull notices Woody and starts to Charge him."|speech|WOODY|M
789|WOODY (CONT'D)|"Run, Doug! Go!
Doug climbs to his feet and sees the bull charging Woody.
Woody realizes he's in trouble and starts to run again.
The bull quickly catches him and rams him into the air.
Woody lands hard, with a grunt.
The bull turns back to charge at Woody again, and Bob
jumps over the fence."|speech|WOODY|M
790|BOB|"Hey! Leave him alone! You want some of
this!? Come get this!
Bob sprints out into the field. The bull snorts and
starts towards him. The Bull closes on Bob quick, but at
the last moment Bob dives of the way. The bull goes
flying past him."|speech|BOB|M
791|BOB (CONT'D)|"Hah! Missed me, you fat bastard!
""Wild Hogs"" writers first draft 7/06/05 77.
Doug and Woody look impressed as Bob helps them hurry
towards the fence. Charley and Buck hold a gate open for
them as the Bull makes a turn and lines the group up, but
they've already made it to the gate. They go through and
Charley shuts it behind them. They lean back on the
fence, trying to gather their bearings, except Bob - who
is thrilled."|speech|BOB|M
792|BOB (CONT'D)|"Did you see me? I dodged him! I dodged
that stupid cow! How cool am--
Suddenly, the Bull charges into the fence, which Bob's
butt is sticking through. Bob goes flying and lands face
down in the dirt. He scrambles back up, furious."|speech|BOB|M
793|BOB (CONT'D)|"You son of a bitch! You want to keep it
going!? You want to take cheap shots!?
Come on!
Bob tries to climb back into the pasture, but the guys
restrain him."|speech|BOB|M
794|"BOB (CONT'D)
(TO CHARLEY)"|"Give me your gun! Give me the gun! He
deserves it!"|speech|BOB|M
795|(TO BULL)|"I'll kill you!
Doug and Woody hold on to Bob until he calms down. Doug
and Woody start to laugh. Bob cools off for another
moment, then starts laughing as well."|speech||
796|WOODY|No this is living!|speech|WOODY|M
797|DOUG|"We just slapped the bull!
The group high fives each other in congratulations, and
starts away: Bruised, muddy and laughing.
ANGLE ON: THE BULL. He pushes on the gate that Charley
was holding open. The gate swings open.
ANGLE ON: WOODY, BOB and DOUG. They walk with Charley
and the Dooble brothers, laughing and carrying on.
""Wild Hogs"" writers first draft 7/06/05 78.
Bob does an impression of how he dodged it and goes for
some more high fives - but suddenly, the bull charges
into frame and nails him. As Bob goes flying; we:"|speech|DOUG|M
798||EXT. TOWN SQUARE / BLOCK PARTY - LATER THAT NIGHT|location||
799|CUT TO:|"The block party is winding down. Dudley is sitting by
himself at a picnic table, in post-Maggie bliss.
DOUG, WOODY and BOB approach, dirty and beaten from the
bull - but, carrying on happily."|speech|CUT TO:|?
800|WOODY|"Man, did you see the look on Bob's face
when he got up? Didn't dodge him that
time!
Woody and Doug laugh. Bob looks pissed."|speech|WOODY|M
801|BOB|"I'm going to go back there with a rifle
tomorrow and shoot one of his legs off.
Then we'll see who's tough."|speech|BOB|M
802|"DOUG
(LAUGHING)"|Why just one leg?|speech|DOUG|M
803|BOB|"Because I want to kick him in the face.
Doug and Woody laugh again. Bob just steams. They spot
DUDLEY, and head over to him."|speech|BOB|M
804|DOUG|Hey, Dud. You look happy.|speech|DOUG|M
805|DUDLEY|"I danced with her. And she likes macs.
You know what that means?"|speech|DUDLEY|M
806|DOUG|You have a sister?|speech|DOUG|M
807|DUDLEY|I have a soulmate.|speech|DUDLEY|M
808|DOUG|"I thought you said the color ipod was
your soulmate.
""Wild Hogs"" writers first draft 7/06/05 79."|speech|DOUG|M
809|DUDLEY|"I thought it was. But now, I realize
that ipod was just a well-designed whore.
The guys smile. It's been a good night for all of them."|speech|DUDLEY|M
810|DOUG|"Come on. Let's go back to the hotel.
We've got to get up early to do some
fishing.
The guys start walking towards the Main Street hotel."|speech|DOUG|M
811|WOODY|"Okay, fine. But after fishing - we hit
the open road and keep moving, okay?"|speech|WOODY|M
812|DOUG|Open road, baby!|speech|DOUG|M
813|BOB|"Wild Hogs ride!
The guys continue with enthusiastic cheers as we hear the
off-screen rumble of engines. Doug looks down the street
and sees: THE HELLS ANGELS. All forty of them are
riding into town - and the guys will be in their view any
second. Woody is frozen with fear."|speech|BOB|M
814|DOUG|"Are you kidding me? Woody, you're going
to have to talk to these guys again. Get
them to leave this town alone--"|speech|DOUG|M
815|WOODY|"Hiiiiiiiidee!
DOUG, BOB and DUDLEY look confused. Woody looks around
desperately for somewhere to hide - but the Hells Angels
are too close. There's no time. Woody spots a port-o-
potty from the block party and starts corralling Doug,
Bob and Dudley into it."|speech|WOODY|M
816|WOODY (CONT'D)|"Go! Go! Go!
Woody pushes his puzzled friends into the port-o-potty,
then gets in with them and shuts the door, just as the
Hells Angels cruise by them.
""Wild Hogs"" writers first draft 7/06/05 80."|speech|WOODY|M
817||INT. PORT-O-POTTY - CONTINUOUS|location||
818|WOODY (CONT'D)|"All four guys are squished inside the port-o-potty like
sardines."|speech|WOODY|M
819|DOUG|Woody!? What the hell is wrong with--|speech|DOUG|M
820|WOODY|"Shhhh! They'll hear you! Don't make a
sound!"|speech|WOODY|M
821||EXT. TOWN SQUARE - CONTINUOUS|location||
822|WOODY|"The Hells Angels park their bikes. We see all the
townspeople have stopped enjoying themselves, and just
stand there, scared. Jack gets off his bike and looks
around."|speech|WOODY|M
823|"JACK
(YELLS OUT)"|"Good evening, Lucas. Now, as hurt as I
am that you're having a party and didn't
invite us... We're only here for one
reason. The ""Wild Hogs."" Where the hell
are they!?"|speech|JACK|M
824||INT. PORT-O-POTTY - CONTINUOUS|location||
825|"JACK
(YELLS OUT)"|"Doug looks at Woody. He's starting to figure it out.
Woody guiltily avoids Doug's glare and watches the Hells
Angels through a vent in the port-o-potty."|speech|JACK|M
826||EXT. TOWN SQUARE - CONTINUOUS|location||
827|"JACK
(YELLS OUT)"|"The townspeople aren't saying a word. Jack continues to
pace in front of the diner."|speech|JACK|M
828|JACK|"Come on, now. You shouldn't be
protecting them. These ""Wild Hogs,"" not
only passed us when we specifically told
them not to, they drained out all our gas
and burned down our bar. Like the little
cowards they are. Now where are they!!?
""Wild Hogs"" writers first draft 7/06/05 81."|speech|JACK|M
829||INT. PORT-O-POTTY - CONTINUOUS|location||
830|JACK|"Upon hearing this, BOB, DUDLEY and DOUG all look at
WOODY, who shrugs sheepishly. Bob is enraged."|speech|JACK|M
831|BOB|"You son of a bitch!
Bob lunges at Woody, but the sudden shifting of weight is
too much for the port-o-potty..."|speech|BOB|M
832||EXT. TOWN SQUARE - CONTINUOUS|location||
833|BOB|"The port-o-potty tips over. All the Hells Angels turn
and look as it crashes over on it's side. They continue
to stare at it curiously."|speech|BOB|M
834||INT. PORT-O-POTTY - CONTINUOUS|location||
835|BOB|"The guys, now on their side, freeze as they see through
the vent that the Hells Angels are staring at them. It's
a very tense moment as they wait to see if they've been
discovered. After a moment, we hear a ""glup, glup,
glup,"" And the guys smell something curious."|speech|BOB|M
836|"BOB
(WHISPERING)"|What is that?|speech|BOB|M
837|"DUDLEY
(WHISPERING)"|"It's that blue port-o-potty juice. It's
coming out of the can."|speech|DUDLEY|M
838||The guys all cringe in disgust, but know they can't move.|stage direction||
839||EXT. TOWN SQUARE - CONTINUOUS|location||
840|"DUDLEY
(WHISPERING)"|Jack finally turns away from the pot-o-potty and smirks.|speech|DUDLEY|M
841|"JACK
(TO GANG)"|"Now, that's a port-o-potty that ain't
worth shit.
The Hell's Angels all laugh and turn back to the diner.
""Wild Hogs"" writers first draft 7/06/05 82."|speech|JACK|M
842|JACK (CONT'D)|"All right, then. Nobody wants to tell me
where they are? Fine. Maybe this'll jar
your memory.
Jack takes a garbage can and tosses it into the diner
window. The crowd gasps, as the Hells Angels laugh.
CHARLEY steps out of the crowd."|speech|JACK|M
843|CHARLEY|"I think they're out at Mckinley's
pasture. Something about slapping a
bull. It's up past the lake a ways.
Jack smiles."|speech|CHARLEY|M
844|JACK|"Good.
(to Hells Angels)
Saddle up, boys.
The guys get on their bikes."|speech|JACK|M
845|"JACK (CONT'D)
(TO TOWN)"|"And if they ain't there. We'll be back
reeeal soon. Because I don't let any man
get away from me.
The gang snickers. Jack realizes;"|speech|JACK|M
846|"JACK (CONT'D)
(TO GANG)"|"Shut the hell up! I didn't-- You know
what I meant!
Jack starts his bike and roars out of the town. The
others follow him, gunning their bikes and leaving skid
marks and smoke in their trail. A kid yells at the Hells
Angels as they ride out of sight."|speech|JACK|M
847|KIDS|"Go ahead and come back! The Wild Hogs
aren't afraid you! The Wild Hogs aren't
afraid of anything!
Suddenly, the door pops open on the port-o-potty and the
WILD HOGS topple out of it in a heap. We see they're
soaked in blue port-o-potty juice.
They scramble to their feet and run towards the large
fountain in the middle of the town square."|speech|KIDS|M
848|I|"""Wild Hogs"" writers first draft 7/06/05 83.
DOUG/BOB/WOODY/DUDLEY
Ahhhh!/ I'm going to vomit!/ Ecchhh!
The townspeople watch in silence as the guys jump into
the fountain and try to rinse off.
Bob puts his head under a water-spouting marble fish."|speech|I|M
849|BOB|"It got in my hair! Gross!
The guys desperately try to rinse off the juice - then,
drenched from head to toe, turn their glare to Woody."|speech|BOB|M
850|"DOUG
(TO WOODY)"|"You lied, didn't you!? You stood there
and lied to us!"|speech|DOUG|M
851|BOB|You did! You're a stinking liar!|speech|BOB|M
852|WOODY|"I did it for you guys! I wanted you to
live!"|speech|WOODY|M
853|DOUG|"Live!? We're going to die, Woody! You
burned down their bar! We are dead men!"|speech|DOUG|M
854|DUDLEY|"Oh, man. I thought it was going to
happen slowly. I thought I had time!
Dudley sits on the fountain edge and starts to tear up."|speech|DUDLEY|M
855|"WOODY
(TO GUYS)"|I'm sorry, okay!|speech|WOODY|M
856|DOUG|Sorry? That's it!? You're sorry!?|speech|DOUG|M
857|WOODY|"Yes, I'm sorry! I just didn't want us to
go back."|speech|WOODY|M
858|DOUG|"Why? It's just a stupid vacation!
""Wild Hogs"" writers first draft 7/06/05 84."|speech|DOUG|M
859|WOODY|"Because I don't have anything to go back
to, okay!
Doug and Bob go silent. Woody looks away - trying to
collect himself. After a moment, he faces them."|speech|WOODY|M
860|WOODY (CONT'D)|"I've lost everything. The firm fired me,
Claudia left me... It's all gone. My
whole life is gone. I don't even have
enough money to get my lawn raked
anymore.
Doug, Bob and Dudley are stupefied. Woody takes a deep
breath and continues."|speech|WOODY|M
861|WOODY (CONT'D)|"That's why I couldn't go back. This
isn't a vacation for me, it's the only
thing I have left. There's nothing more
in my life but you guys. So, I lied
about the Hells Angels. I lied because I
wanted to have one thing in my life that
wasn't a complete failure. A real trip
with my best friends... You're all I
got. I'm sorry.
Woody lowers his head. The guys take this in for a
minute. Woody looks at them, waiting for their sympathy.
Finally, Doug speaks."|speech|WOODY|M
862|DOUG|"(realizing, to Woody)
This trip is just you running from your
life. Your miserable, screwed up life."|speech|DOUG|M
863|(GETTING ANGRIER)|"And you knew you couldn't go back to it,
so instead you screwed up our lives,
too... You asshole!
Woody's puppy-dog face dissolves."|speech||
864|WOODY|"Fine! I see how important I am to you
guys. That's just fine. I just thought
being a ""Wild Hog"" meant something!
Woody takes off his ""Wild Hogs"" jacket and throws it at
their feet. He hops out of the fountain and storms off
down the street.
""Wild Hogs"" writers first draft 7/06/05 85."|speech|WOODY|M
865|DOUG|"It doesn't mean anything! It's just a
patch my wife made!!
Doug, Bob and Dudley look at each other. After a moment,
they look over to the sidewalk and see:
ALL THE TOWNSPEOPLE, staring at them in disappointed
silence. Slowly, the townspeople turn and quietly head
back to their homes. Doug, Bob and Dudley lower their
heads in disgrace. So much for being heroes."|speech|DOUG|M
866||INT. POLICE STATION - LATER THAT NIGHT|location||
867|DISSOLVE TO:|"DOUG stands in the darkened police station with DUDLEY,
CHARLEY, BUCK and EARL. CHARLEY looks out the window
with DOUG."|speech|DISSOLVE TO:|?
868|CHARLEY|Looks like they're winding down some.|speech|CHARLEY|M
869|DOUG|You think?|speech|DOUG|M
870||EXT. MAIN STREET DINER - CONTINUOUS|location||
871|DOUG|"The Hells Angels have returned, and set up shop in the
diner, but are also flowing out onto the street. Jack
stumbles into the middle of the road, with a bottle of
tequila in his hand."|speech|DOUG|M
872|"JACK
(YELLING OUT)"|"Alright, Wild Hogs. We know you're in
town somewhere, 'cause you haven't
checked out of the hotel. We're a little
smarter than you thought, huh?"|speech|JACK|M
873|OILCAN|"Hell yeah we are!! Wheeew!
Oilcan smashes a beer can against his own head."|speech|OILCAN|M
874|JACK|"So we're going to wait right here 'till
you show up. Weeks, if we have to.
Hell, we might just make ourselves the
""Lucas Angels."" That has a nice ring to
it, doesn't it?
""Wild Hogs"" writers first draft 7/06/05 86.
Jack laughs."|speech|JACK|M
875||INT. POLICE STATION - SAME TIME|location||
876|JACK|The guys watch the commotion through the window.|speech|JACK|M
877|DUDLEY|Crap. I was thinking of that for us.|speech|DUDLEY|M
878|CHARLEY|"You guys just stay in the station
tonight. No one needs to go out there
and be a hero and end up getting hurt."|speech|CHARLEY|M
879|DOUG|"Thanks, Charley.
Charley and the Dooble brothers look a little surprised."|speech|DOUG|M
880|CHARLEY|"Wow. So... You're not going out there?
Doug sighs in irritation."|speech|CHARLEY|M
881|"DOUG
(SNAPS)"|"Well, you're the cop. Why don't you go
out there?
Charley is visibly hurt. His lip starts to tremble."|speech|DOUG|M
882|"CHARLEY
(TEARING UP)"|"That's not cool, man.
Charley runs out the back door of the station. EARL
shakes his head and looks at Doug."|speech|CHARLEY|M
883|EARL|"You know, people have feelings. Sure, I
make comments about ""chum face,"" here.
But that's because every time I look at
him I see parts of his brain. But nobody
has the right to hurt Charley like that.
He has both sides of his head.
Earl storms off, leaving BUCK, who was standing on his
left and hasn't heard or seen any of them leave. He
stands there, looking at Doug and Dudley.
""Wild Hogs"" writers first draft 7/06/05 87."|speech|EARL|M
884|"DOUG
(TO BUCK)"|Um... They left.|speech|DOUG|M
885|BUCK|"Huh?
Buck turns and sees Earl and Charley have gone."|speech|BUCK|M
886|BUCK (CONT'D)|"Son of a bitch.
Buck hurries out the door after Charley and Earl."|speech|BUCK|M
887||INT. POLICE STATION - NEXT MORNING|location||
