|character|text|type
171|DIRECTOR GILLET|"Jeez. Look at that, looks like he
got ice-picked."|speech
172||"She simulates fangs with her hands, they match marks on
the skull."|stage direction
173||"(CONTINUED)
12."|unknown
174||CONTINUED:|stage direction
175|GRACE|"No. A large canine did that.
Probably an old or sick timber
wolf that couldn't hunt. It dug
up the body and chewed off the
head. It felt safe in the trees,
away from the riverbank, away from
the other wolves."|speech
176||The Medical examiner looks at a chewed vertebrate.|stage direction
177|MEDICAL EXAMINER|I'd say you're right.|speech
178||(into tape recorder)|unknown
179|MEDICAL EXAMINER|Postmortem scavenger damage to C-1.|speech
180||The Medical Examiner examines the skull's teeth.|stage direction
181|MEDICAL EXAMINER|"The victim was afraid of dentists.
Bad teeth."|speech
182||"Inspectors Laval and Reynaud enter. Both give Grace wary
nods. Inspector Laval hands the Medical Examiner a paper
bag marked HUMAN REMAINS."|stage direction
183||INSPECTOR LAVAL|unknown
184|MEDICAL EXAMINER|"This was a meter from the skull.
At soil level."|speech
185||"The Medical Examiner opens the bag. Removes a wig. No,
not a wig; someone's ponytail and leathered scalp.
Tangled with the hair is a braid of green nylon cord tied
to two pieces of broomstick. The Photographer SNAPS some
shots.
The Medical Examiner gingerly untangles the cord."|stage direction
186||MEDICAL EXAMINER|unknown
187|MEDICAL EXAMINER|Look at this.|speech
188||"Grace crosses, grins.      Grace studies the cord, noting the
intricate knots."|stage direction
189||GRACE|unknown
190|MEDICAL EXAMINER|Bingo.   That's your murder weapon.|speech
191|INSPECTOR LAVAL|It might be trash a camper left.|speech
192||"(CONTINUED)
13."|unknown
193||CONTINUED:|stage direction
194|GRACE|"No. Look at it, braided parachute
cord, two pieces of broom stick.
You approach the victim from
behind, loop it around his head
and hold on for all your might.
The more the victim struggles, the
quicker he passes out. And now
you have convenient handles to
drag around two hundred pounds of
dead kayaker."|speech
195|INSPECTOR LAVAL|That is a theory.|speech
196|GRACE|"That's exactly what it is. A
theory. That evidence supports.
When the suspect is in custody you
can ask him yourself what happened
and you won't need me. Inspector."|speech
197||"Laval bristles, he crosses to check his cell messages.
Gillet looks at Grace, at the cord. Turns to her
quietly."|stage direction
198|DIRECTOR GILLET|"Laval and Reynaud are my stars.
Very smart, very persistent
investigators. On the street;
they're magnificent."|speech
199|GRACE|"I can see that Director.   You're
lucky to have them."|speech
200||A beat.|stage direction
201|GRACE|"Go ahead, Director, say what you
have to say."|speech
202|DIRECTOR GILLET|"You're the expert. If you have
any suggestions on how to
proceed..."|speech
203|GRACE|"Sure. A forensic anthropologist
can draw the victim's face based
on the skull. I know someone at
Quantico who can do it by
tomorrow."|speech
204||"(CONTINUED)
14."|unknown
205||CONTINUED:|stage direction
206|DIRECTOR GILLET|We have people.|speech
207|GRACE|"Call 'em. Then show the results
to everybody around who was
selling outdoor goods two years
ago. You have his initials; MRC,
inside the wetsuit. The long hair
is distinctive, someone may
recognize him. It's a semi-long
shot."|speech
208|DIRECTOR GILLET|"No, that's bread and butter
detective work. Thank you."|speech
209||(checks his watch)|unknown
210|DIRECTOR GILLET|We should get upstairs.|speech
211||"They cross to the exit. Director Gillet barks orders in
FRENCH at his two-star Inspectors."|stage direction
212||INT. TASK FORCE ROOM - DAY|location
213||"Photos, maps, newspaper articles cover the walls.
Twenty-four Hour News ON a TV. Six DETECTIVES man the
phones. ROOKIES fetch reports, pour coffee."|stage direction
214||INT. CONFERENCE ROOM - DAY|location
215||"The long table is crowded. Inspectors Laval and Reynaud.
Three more POLICE OFFICIALS. A pair of CITY COUNCILMEN.
Grace sits next to Gillet."|stage direction
216|COUNCILMAN #1|You found the skull. Incredible.|speech
217|GRACE|"I had a case once where wild dogs
had removed remains."|speech
