|character|text|type
201|"MATRIX
(COVERING MOUTH)"|"Matrix moves to the service elevator, squeezes in,
hits the controls and starts to descend.
BELOW DECK 67-A
the elevator stops in the service area of the big
plane. Matrix gets out of the elevator and looks out
a port. The place is moving faster!
He turns and moves to a door marked CARGO HOLD. It's
locked.
He PULLS, the door starts to bend, then the lock
suddenly SNAPS. He opens the door and crawls inside."|speech
202|"CUT TO:
PASSENGER AREA 68"|The passengers sit unaware of anything unusual.|speech
203|LUGGAGE COMPARTMENT 69|"A CLOSE-UP of the latch on the luggage compartment
holding Henriques' body shows the latch imperceptively
CLICK OPEN."|speech
204||EXT. THE PLANE - DAY|location
205|"CUT TO:
70"|"The plane leaves the terminal area and turns toward
the runway."|speech
206||INT. TERMINAL 71|location
207|CUT TO:|Sully watches plane approach the runway.|speech
208||INT. PILOT'S CABIN/CONTROL TOWER 72|location
209|"CUT TO:
A85
22"|"INTERCUT the pilot talking with the control tower to
clear the plane for takeoff."|speech
210||EXT. PLANE - DAY 73|location
211|CUT TO:|The plane begins to roll down the runway.|speech
212||INT. CARGO BAY - DAY 74|location
213|CUT TO:|"Matrix crawls through the crowded hold. Without
looking, he starts to push a box out of the way and --"|speech
214|DOG CAGE 75|"A doberman Pinscher SNARLS and FLASHES HIS TEETH
right INTO the CAMERA.
Matrix jerks his hand away from the dog cage just as
the Pinscher's teeth push between the bars."|speech
215||EXT. PLANE - DAY 76|location
216|CUT TO:|The plane starts to taxi down the runway.|speech
217||INT. PLANE - DAY 77|location
218|CUT TO:|"The luggage compartment holding Henriques' body edges
open and a small corner of the blanket comes out.
The passengers sit unaware."|speech
219||INT. CARGO BAY - DAY 78|location
220|CUT TO:|"Matrix has reached the area immediately above the
plane's landing gear. The NOISE is deafening. He
digs his hands under the lip of the gear retract
equipment and LIFTS with all his might. Nothing moves
for a beat, he continues to STRAIN MIGHTILY and the
cowling starts to move!
With a final grunt, he lifts it up and pushes it out
of the way.
The ground rushes beneath the airplane. Matrix swings
his feet into the hole."|speech
221||EXT. PLANE - DAY 79|location
222|"A85
23"|"The plane takes off and ROARS into the sky, clearing
the marshes at the end of the runway."|speech
223||INT. PLANE - DAY 80|location
224|"A85
23"|Matrix drops through the hole toward the moving ground!|speech
225||EXT. PLANE - DAY 81|location
226|"A85
23"|"He DROPS DOWN out of the plane twenty-five feet above
the ground and SPLASHES into the shallow water with
terrific impact.
The plane zooms overhead. Matrix lies still, bobbing
in the water."|speech
227||INT. TERMINAL - DAY 82|location
228|CUT TO:|"(J4.
Sully is on the phone."|speech
229|SULLY|It just took off.|speech
230||"OUT 83
CUT TO:
83-A
EXT. RUNWAY - DAY"|location
231||Matrix comes out of the water and looks at his watch.|stage direction
232||84|location
233|SULLY|"INSERT - WATCH
10:52:52 left."|speech
234||85|location
235|MATRIX|"He looks at the terminal in the distance and begins
running toward it."|speech
236||EXT. WAR BOAT - DAY|location
237|"CUT TO:
86"|"A uniformed LATINO pilots a speeding war boat in the
Pacific. Bennett, standing on the rear deck, watches
Arius hang up the microphone on the two-way radio and
then Arius disappears below deck."|speech
238|A85|"REVISED - ""COMMANDO"" - 4/24/85"|speech
239|"24
BELOW DECK 87"|"Jenny is huddled in a darkened cabin below. She wipes
the tears from her eyes.
The door opens, some light comes in and Arius enters the
cabin. He moves toward Jenny and looks at her for a
long beat."|speech
240|ARIUS|"Your father has just left for Val Verde;
he should be back with you soon. Does
that make you happy?"|speech
241|JENNY|"Yes...
Arius sits down right next to her. He runs his fingers
along her shoulder."|speech
242|ARIUS|"Is there anything else that would
make you happy?"|speech
243|JENNY|Yes...|speech
244|(PAUSING)|"Watching my Dad kick your balls
down your throat."|speech
245||EXT. TERMINAL - DAY 88|location
246|CUT TO:|"Matrix jumps into the back of a fire truck that drives
by the rear of the terminal."|speech
247||INT. LAX - DAY 89|location
248|CUT TO:|"Sully, walking through the terminal, stops as he sees a
girl, CINDY, talking on a pay phone. She's a gorgeous
stewardess in her late twenties."|speech
249|"CINDY
(INTO PHONE)"|Hi, Lance, it's me!|speech
250|(PAUSE)|"Cindy. Very funny ...yes, that
Cindy. They just cancelled my 7:40 X
to Vancouver...
Cont."|speech
251|A85|"REVISED - ""CO1INANDO"" - 4/29/89 25"|speech
252|X|"89. Cont
Sully takes off his dark glasses, eats her up with his
eyes and adjusts his tie."|speech
253|"CINDY
(INTO PHONE)"|"I thought since I'm laid over we
could... no, laid over, Lance.
Samantha? Who's that? Lance?
Lance?
She slams down the phone and does a slow burn. Then
she turns, picks up her flight bag, starts to head off
and finds her path suddenly blocked by Sully."|speech
