|character|text|type
276|ALFRED|"At this point, sir, I would set you
up with a chimpanzee if I thought
it would bring you back into the
world."|speech
277|WAYNE|There's nothing out there for me.|speech
278|ALFRED|"And that's the problem. You hung up
the cape and cowl, but never moved
on. You won't get out there and
find a life. Find someone -"|speech
279|"WAYNE
(BITTER)"|"I did find someone, Alfred.
20."|speech
280|ALFRED|"I know. And then you lost them.
That's part of living, sir. But
you're not living - you're waiting.
Hoping for things to go bad again."|speech
281||Wayne says nothing.|stage direction
282|ALFRED|"Remember when you left Gotham?
Before all this. Before Batman.
Seven years you were gone. Seven
years I waited. Hoping that you
wouldn't come back."|speech
283||Wayne looks at Alfred. Not understanding.|stage direction
284|ALFRED|"Every year I took my holiday. I'd
go to Florence. There's a café by
the Arno... Any fine evening I
would sit there and order a Fernet
Branca..."|speech
285||INSERT CUT: Alfred seated in a café sipping his drink...|stage direction
286|ALFRED|"I had a fantasy. I liked to imagine
that one day I'd look across the
tables, and see you. Sitting there
with your wife. Perhaps some kids.
You wouldn't say anything to me, or
me to you, but we'd both
know...that you'd made it. That you
were happy."|speech
287||"INSERT CUT: Alfred spots a couple at another table and looks
closer, hopeful. But they are strangers."|stage direction
288|ALFRED|"I never wanted you to come back to
Gotham. I knew there was nothing
there for you but pain and tragedy,
and I wanted more for you than
that. I still do."|speech
289||Alfred leaves Wayne to his cave. His bats.|stage direction
290||EXT. WATER TREATMENT FACILITY - DAY|location
291||"Blake and his partner, Ross, get out of their patrol car. A
DWP Man leads them down a long concrete trough."|stage direction
292|DWP MAN|"They wash up a couple times a
month. More when in gets colder -
homeless sheltering in the tunnels.
We had to pull him to clear the
basin, but other than that we
didn't touch him...
21."|speech
293||"They come out by the catchment basin. Above the grille lies
a body - a teenage boy. Blake looks down at him. Freezes."|stage direction
294|ROSS|What?|speech
295|BLAKE|"Name's Jimmy. He's at St.
Swithin's. (Off look.) The boys
home where I...I coach some ball."|speech
296||EXT. ST. SWITHIN'S HOME FOR BOYS - DAY|location
297||Blake looks up at the shabby building.|stage direction
298||INT. ST. SWITHIN'S HOME FOR BOYS - MOMENTS LATER|location
299||Blake is talking to Father Reilly.|stage direction
300|FATHER REILLY|Jimmy hadn't been here for months.|speech
301|BLAKE|Why?|speech
