|character|text|type
349||"comes up, over the edge of the pit.  Followed by... THUMP!  Ash's
bloody hand.  Then his bruised face.  Covered in the black blood
of the Deadites. He crawls to his feet.
Ash tuns to the crowd, his list clenched."|stage direction
350|ASH|"All right now. Who wants to be
next?  Who wants some."|speech
351||150	GOLD TOOTH										    150|location
352||look at Ash stupidly. Ash shoves him.|stage direction
353|ASH|You want some more?  Huh?!|speech
354||"Gold Tooth and the others give him a wide berth. Ash calls out
to Henry."|stage direction
355|ASH|"Now climb on those horses and get
out of here."|speech
356||151	HENRY AND HIS TWO WARRIORS							   151|location
357||quickly mount horses.|stage direction
358|ARTHUR|Nay. Henry is my prisoners. He--|speech
359||152	ASH												 152|location
360||slaps Henry's horse.|stage direction
361|ASH|GIDDYUP NOW!!  HYAAAH!|speech
362||153	THE STUNNED CROWD									  153|location
363||parts allowing...|stage direction
364||154	HENRY AND HIS WARRIORS								  154|location
365||to gallop off toward the open drawbridge and freedom.|stage direction
366||155	ARTHUR											   155|location
367||stares at Ash with hatred.|stage direction
368|ARTHUR|For that, I shall see you dead.|speech
369||156	ASH												 156|location
370||"removes his sawed off shotgun from Wiseman John's horse and
turns to Arthur, then the crowd."|stage direction
371|ASH|"This is my boomstick. It's a
twelve gauge, double barreled
Remington pump. Next one of you
primitives touch me..."|speech
372||157	ASH SPINS,										    157|location
373||"pointing the barrel just past Arthur. He, but no one else, has
spotted the surviving Second Deadite crawling up from the pit
on the forgotten chain.
The crowds gasp is cut short by....BLAMMITY-BLAM!
The shotgun belches flame. The blast cuts the chain, leaving
the Deadite teetering at the pit's edge."|stage direction
374||158	ANGLE ON											 158|location
375||"BLAMMITY-BLAM!
The second shot blows the beast into a backflip, sending it
summersaulting down into the pit."|stage direction
376||159	THE SOUND OF THE GUNBLAST							    159|location
377||echoes off the mountains like distant thunder.|stage direction
378||160	SHEILA, THE WISEMAN, ARTHUR AND THE CROWD				   160|location
379||look to Ash in reverence.|stage direction
380||161	ASH												 161|location
381||"twirls the shotgun about western style: WHOOSH, WHOOSH,
WHOOSH...  and holsters it."|stage direction
382|ASH|Bring me your hoo do man.|speech
383||162	EXT. BLACKBIRDS									    162|location
384||fly from a barren tree.|stage direction
385||163	SOMETHING MOVES IN THE DARKNESS						   163|location
386||"It prowls, skimming the surface of the ground, moving swiftly
past rocks and over the crest of a hill revealing..."|stage direction
387||164	EXT. TEMPLE RUINS - LONG SHOT - NIGHT					  164|location
388||"A massive grouping of freestanding rectangular stones, each
twenty feet tall.  The remains of an ancient temple.  In the
center of the ruins there burns a roaring bonfire.  As old Woman
stirs a cauldron atop the flames.  Nearby, Arthur converses with
his four Lieutenants."|stage direction
389||165	EXT. WITHIN THE RUINS - NIGHT							165|location
390||"CLOSE UP - ASH
opens his mouth to allow a spoonful of food to enter.  No sooner
has he swallowed then a piece of fruit is offered.  He waves
it away with a satisfied burp and turns to drink from a goblet
on wine, brought to his lips by a female hand."|stage direction
391||166	ASH AND SHEILA										166|location
392||"sits across the flames from Arthur and his men.  She bandages
Ash's wounds."|stage direction
393||167	SHEILA											   167|location
394||is dresses in a revealing tunic. She looks good.|stage direction
395|SHEILA|"I pray thee to forgive me.  I
believed thee one of Henry's men."|speech
396||She touches Ash's hand. Ash turns away|stage direction
397|ASH|"First you wanta kill me, now ya
wanna kiss me."|speech
398||He spits out a mouthful of grape seeds.|stage direction
399|ASH|Lady, just leave me alone.|speech
400|SHEILA|"I'm sorry m'lord. Please
understand... T'is a cruel time
for us. The Wisemen say you are
the promised one. Our only hope
against the darkness that has
descended on this land."|speech
401|ASH|They're mistaken.|speech
402||She stares deeply into his eyes.|stage direction
403|SHEILA|"I think not.  I feel that there
is reason for your being here.
It is no accident."|speech
404||166	WISEMAN JOHN AND TWO OTHER CLOAKED WISEMEN				  167|location
405||"approach.  They sit in tall stone chairs across the fire from
Ash."|stage direction
406|ASH|"Well what is it?  Can you send me
back or not?"|speech
407|WISEMAN JOHN|"Only the Necronomicon has the
power.  A power which we both
require. It contains passages that
can dispel the Evil from this
place and return you to your time."|speech
408|ASH|"The Necronomicon. Yeah, that's
the thing that got me here."|speech
409|WISEMAN JOHN|"It is in a place far from here.
It can only be retrieved by the
Promised one. Other Warriors have
tried.  Their widows grieve still.
We have waited long years for you.
Out only hope is the Necronomicon.
Thou must undertake to quest for
it.  Alone must thou travel to
a distant cemetery. There thou
shalt find it."|speech
410|ASH|"Me?  Now way, no day. Only place I'm
goin' is home."|speech
411||A sudden gust of wind whips up the flames of the fire.|stage direction
412||169	DOGS												169|location
413||around the fire begin to snarl and fight.|stage direction
414||170	ASH AND SHEILA										170|location
415||turn to see...|stage direction
416||171	THE OLD WOMAN										 171|location
417||"now standing too close to the fire.  Her robes ignites.  She does
not respond as flames sweep up her body. She continues to stir
the caldron."|stage direction
418||172	ASH												 172|location
419||His haw drops.  He slowly stands as...|stage direction
