|character|text|type
220||"Sterile and kind of odd. But total privacy. THE MAN sitting
there, as A DEPOSIT GUARD places a large SAFETY DEPOSIT BOX
before him. THE GUARD leaves the room. Closing the door behind
him.
THE MAN is alone. And there it is, right in front of him.
This is it. Here are the answers. He lifts the lid.
THE BOX. There's a shallow tray on top. In this tray: a beat-
up passport in the name of Jason Bourne. A French driver's
license with a Parisian address. Credit cards for Jason
Bourne.
THE MAN. Holding these objects close -- as if by holding
them he might absorb their essence. Forcing himself to
believe. This is him. His picture. There it is. He's Jason
Bourne."|stage direction
221|BOURNE|My name is Jason Bourne.|speech
222||(sounds good)|location
223|BOURNE|"Hi, I'm Jason. Jason Bourne. Jason
Bourne, nice to meet you."|speech
224||"BACK TO -- THE BOX -- the shallow tray on top. There's
Kleenex. Several sets of contact lenses. A knife. A comb.
Three sticks of gum. A ring. A pair of sunglasses. A Rolex.
BOURNE setting these things aside.  Lifting the top tray.
Staring into THE DEEP BOTTOM TRAY and --
First of all...
MONEY. Lots of it. Ten thousand dollar stacks of hundreds.
Lots of them. Close to a million dollars. There's A GUN. A
very good gun. Several clips of ammo. And...
FIVE MORE PASSPORTS. All clean. Crisp. Brand new. All with
his photo inside. Five different names. Three different
Countries. Each one of these pristine passports clipped to a
piece of card stock that says:
NAME:
NATIONALITY:
PLACE OF ISSUE:
SIGNATURE SAMPLE:
And a bar code.
Two Dutch passports. A French. A South African. A Belgian.
And...
There's one piece of card stock still with the paper clip in
place. And no passport. This card reads:
NAME: John Michael Kane
NATIONALITY: U.S.A.
PLACE OF ISSUE: Paris, France
There's a signature sample.
And a bar code. But no passport. This one is missing.
BOURNE sitting there. Trying to push his confusion away."|stage direction
225|BOURNE|"Bourne. My name is Jason Bourne. I
live at 121, Rue de la Jardin, Paris."|speech
226||"But there's something hollow about this. He came looking for
one identity and now he's faced with six. The money... The
gun...
Suddenly, it's all fucked up.
BOURNE into gear. Looking around the room -- there -- there's
a pile of red canvas burn bags in the corner. BOURNE grabbing
one -- stuffing everything into it -- everything except...
The gun. He doesn't want the gun. No guns."|stage direction
227||INT. BANK SAFETY DEPOSIT OUTER AREA -- DAY|location
228||BOURNE is done. Handing the box back to THE DEPOSIT GUARD --|stage direction
229|BOURNE|"I'm trying to think how long it's
been since I was here."|speech
230|DEPOSIT GUARD|I'm not sure. Must be three weeks.|speech
231||EXT. STREETS OF ZURICH -- DAY -- VARIOUS SHOTS|location
232||"BOURNE exits the bank. The red bag full to its limit. He's
walking briskly now. Looking for a taxi. Nothing in sight.
BOURNE crossing the street. Shit, there's A COP on the corner --
turn -- change pace -- make it look natural --
BOURNE around a corner. And it's looking good for a moment --
but only a moment -- TWO MORE COPS walking a beat -- walking
this way -- turn -- cut -- cross the street --
BOURNE heading down a boulevard. Trying to look small. Pulse
starting to race. Fighting the paranoia. Where the hell is a
cab? Turning back fast as A SIREN starts bleeding in from
behind him --
It's just an ambulance.
BOURNE turning back. Forcing himself to focus. And fuck --
there's A METER MAID, and she's stopped writing up a ticket --
she's staring at him and --
BOURNE trying not to panic -- don't run -- smile -- stay
small -- get to the corner -- scan the options -- but --
THE METER MAID -- she's watching him go and she's pulling
her radio and --
BOURNE hitting this next corner -- banging a right -- forcing
himself not to run -- glancing back and --
THERE'S ANOTHER COP -- but this one is jogging -- searching --
he's got his radio out and --
FINALLY TO --
BOURNE bailing on the street -- disappearing into --"|stage direction
233||EXT. U.S. EMBASSY COMPOUND -- DAY|location
234||"Big gates. Speed barricades. SEVERAL U.S. MARINES standing
guard near a gate house. An American flag. Lots of people
coming and going. BOURNE playing it as normal as possible as
he heads for the entrance."|stage direction
235||INT. U.S. CONSULATE ZURICH -- VISA ROOM -- DAY|location
236||"The passport and visa office. Big room. No windows. Unpleasant
on purpose. Two lines: A short one for U.S.  Citizens, a
marathon for everyone else. CONSULATE CLERKS stationed in
open cubicles along the back wall. And it's a zoo. American
tourists who've lost their passports. Foreigners looking for
visas. Asylum seekers. Everyone here has a problem.
BOURNE on the U.S. line. Standing there trying to think.
What's he gonna say? What can he say? With the cops outside,
and the incident in the park, then the bank..."|stage direction
237|MARIE (O.S.)|"-- no, this is not my current address.
It was my current address two days
ago when I started standing in line
outside --"|speech
238||"A NEARBY CUBICLE. Meet MARIE KREUTZ. German. Big energy.
Real beauty hidden beneath the armor. And armor it is, because
this is a warrior in full, crisis battlemode."|stage direction
239|MARIE|"-- and so now I lost my apartment, I
have no address, and I have no visa,
and you keep telling me how much
help you cannot give me!"|speech
240||A CONSULATE CLERK caught in her headlights.|stage direction
241|CLERK|"Miss Kreutz, please... I'm gonna
have to ask you to keep your voice
down."|speech
242|MARIE|"All the papers -- all the papers
they asked for -- I brought all the
papers --"|speech
243|CLERK|"Miss Kreutz, excuse me, but you
entered into a fraudulent marriage
in an effort to circumvent the
immigration laws of the United States --"|speech
244|MARIE|"You only know that because I told
you!"|speech
245||(she's incredulous)|location
246|MARIE|"Ask the case officer -- find his
name -- it's on the papers -- I told
him all this myself! --"|speech
247||"(tearing through the
papers now --)"|location
248|CLERK|"-- it's not the source of the
information that's important here --"|speech
249|MARIE|"-- I paid this fucking guy -- I paid
him four thousand dollars -- my last
four thousand dollars to marry me,
okay? -- I told this to the case
officer last week..."|speech
250||(she's found it --)|location
251|MARIE|"...here -- Mr. Thomas. I told Mr.
Thomas I didn't know this guy was
already married -- I admitted this!"|speech
252|CLERK|-- Miss Kreutz, please --|speech
253|MARIE|"-- I'm the one that got ripped off! --
not you -- not the United States
government -- me -- I'm the one being
ripped off!"|speech
254|CLERK|"So now you're asking for a student
visa?"|speech
255||That shuts her up. Yes. Today she's a student.|stage direction
256||INT. CIA OFFICE COMPLEX -- NIGHT (BUT SAME TIME)|location
257||"Motion -- CONKLIN racing down a staircase -- ZORN chasing
after --"|stage direction
258|CONKLIN|-- and they're sure it's him? --|speech
259|ZORN|-- he accessed the account --|speech
260|CONKLIN|-- but it was him --|speech
261|ZORN|-- yes, sir, it's confirmed --|speech
262||INT. U.S. CONSULATE -- VISA ROOM -- DAY|location
263||"BOURNE on line. Fear meter rising by the minute.
BOURNE'S POV
Scanning the room -- the perimeter -- the people -- A TURKISH
MAN almost in tears as he tries to explain his case to a
DESK CLERK -- TWO AMERICAN BACKPACKERS that have lost their
passports -- MARIE still in the midst of her madness -- A
SECURITY CAMERA high on the wall capturing everything --
lots of data -- too much going on and --"|stage direction
264||(from behind him)|location
265|MAN ON LINE (O.S.)|You're up.|speech
266||"BOURNE comes to. Shit. It's his turn.
A WOMAN CLERK waving him forward. BOURNE trying to think --
what the fuck is he doing? -- what's he gonna say? -- now
he's at the window, and if he was looking for a friendly
face, he came to the wrong place --"|stage direction
267||(cold shit)|location
268|WOMAN CLERK|You're a U.S. Citizen?|speech
269|BOURNE|Yes.|speech
270||(pause)|location
271|BOURNE|I mean, I think so. Yes. Yes...|speech
272|WOMAN CLERK|Well, either you are, or you aren't.|speech
273|BOURNE|Right.|speech
274|WOMAN CLERK|You have your passport?|speech
275|BOURNE|I have a passport. I've got...|speech
276||(the bag there, but...)|location
277|BOURNE|Actually, it's a little complicated.|speech
278|WOMAN CLERK|Do you have your passport, sir?|speech
279|BOURNE|Look, maybe I should just...|speech
