|character|text|type
217|ZARKOV|"Get out? Why? We're being taken to
Ming -- getting at him is our only
hope of saving EARTH. It's perfect!"|speech
218|FLASH|"Dr. Zarkov, I'm about to show you
what it feels like to be clipped by
a New York Giant --"|speech
219|DALE|Flash, it's no use - he's too crazy!|speech
220|MING|Step forward, Soldier.|speech
221||The designated one marches two paces forward, halts.|stage direction
222|MING (CONT'D)|"Are you loyal to Ming? Would you
die for him?"|speech
223|ARMORED MAN|Gladly!|speech
224|MING|"Fall on your sword.
18."|speech
225||"Instantly the ARMORED MAN pulls his sword, rips open his
breast-plate, sets the sword hilt-down on the floor and
PLUNGES FORWARD on to the fatal point.
With a little cry of horror, DALE shrinks back into FLASH'S
arms."|stage direction
226|ZARKOV|You inhuman fiend!|speech
227|MING|"Of course I'm ""inhuman""! -- that's a
compliment!
(Dropping his voice)
Pathetic Earthlings, forever wondering
if you are alone in the universe --
beaming you plaintive messages into
to the void for anything that might
hear you -- even hurling your bodies
out into it -- and all without the
faintest inkling of who or what is
out here. If you had known anything --
anything at all about the true nature
of the universe, you would have hidden
from it, in terror!"|speech
228||"There is a low throaty LAUGH from the shadows. FLASH and
DALE turn their eyes quickly in its direction.
FEATURE PRINCESS AURA
Emerging half into the light beside a column, fondling the
head of an obscure BEAST slouching between her legs.
Voluptuous beyond her years, fiercely erotic, AURA looks
FLASH boldly up and down as the BEAST HISSES with the pleasure
of her touch.
FLASH can't take his eyes off her. No normal man could. FLASH
swallows with a dry throat as AURA'S gaze devours him. DALE
gets the electricity going on, gives him a poke and WHISPERS
LOUDLY."|stage direction
229|DALE|Watch it, fella -- you came with me!|speech
230||"AURA laughs again, sidles up toward MING. We dimly SEE a
couple of MUTANT CREATURES dragging away the lifeless body
of the one who so vividly proved his loyalty."|stage direction
231|MING|"You know who Ming is now -- who are
you and why do you come to Mongo?
19."|speech
232|FLASH|"I'm Flash Gordon of the New York
Giants this is Dale Arden -- Dr.Zarkov
hijacked us in an effort to save
EARTH."|speech
233||MING looks questioningly at KLYTUS|stage direction
234|KLYTUS|"Sirs, Earth is the meaningless planet
you are in the process of
obliterating."|speech
235|ZARKOV|"(pouncing on that)
In the process? You mean Earth still
exists?"|speech
236|MING|For the moment -- not for much longer.|speech
237|FLASH|"But why? What in hell have we ever
done to hurt you?"|speech
238|MING|"You exist -- and yet you pay no homage
to Ming! What greater crime can be
committed?"|speech
239||"The palace rings with an answering chorus: VOICES of all the
ARMORED MEN and numerous others presently UNSEEN, including
many WOMEN."|stage direction
240|VOICES|"Hail, Ming! Hail, Great One Without
Mercy!"|speech
241|MING|"Come closer, Dale Arden -- let me
see you."|speech
242||"DALE doesn't move. MING takes a step down, narrows his eyes
and gazes at her intensely. This guy's personal magnetism
is enormous. As if irresistibly drawn, DALE steps forward.
MING moves his hand in a gesture. A sourceless GOLDEN LIGHT
bathes DALE, sensuous MUSICAL CHORDS are heard. DALE's lips
open slightly, her color heightens, her rate of breathing
increases. MING touches her flesh lightly.
FLASH tense, ready to spring."|stage direction
243|KLYTUS|"This woman will amuse you.
20."|speech
244|"ZARKOV
(INTERESTED)"|Klytus can see the future, eh?|speech
245|MING|"He can foresee it -- but for a few
moments only. It gives him a unique
gift for survival, -- and treachery."|speech
246|ZARKOV|"Extraordinary. I'd like to study
his beta factors -- I wager I could
extend them with a course of
telekinetic exercise.
(peering at KLYTUS)
Tell me -- when you use this fit
does your temporal lobe prickle?
Here?"|speech
247||"MING flashes a glance of interest at ZARKOV, then addresses
the LEADER of the ARMORED MEN."|stage direction
248|MING|"Chain this one up. Preserve him for
further examination."|speech
249|LEADER|Hail, Ming!|speech
250||"ZARKOV is roughly seized. FLASH starts after them angrily
as they drag the scientist away."|stage direction
251|FLASH|"Oh no you don't! We came together
and we're STAYING together!"|speech
252||Languidly, MING indicates FLASH GORDON with a pointed finger.|stage direction
253|MING|"That one is useless to us. Remove
him and kill him."|speech
254||"Shock reactions. FLASH wheels back at MING as DALE steps in
front of her friend."|stage direction
255|DALE|"You dirty old bastard can kill me
too!"|speech
256||"CLOSE ANGLE - AURA
Wetting her lips, moving sinuously to WHISPER to MING:"|stage direction
257|DALE|21.|speech
258|AURA|"Don't kill him yet, Father. Give him
to me!"|speech
259|"MING
(EYEBROWS UP)"|What would your Prince Barin say?|speech
260|AURA|I can handle Barin.|speech
