|character|text|type|character_clean|gender
1229|TUBBS|"Uh-uh.  No predetermined places and
times to meet.  Give me their
heading and radio codes and I will
talk to them directly with the
longs and lats and time which will
be a last minute deal..."|speech|TUBBS|M
1230|JOSÉ YERO|"You give yours to me.  We position
all the assets hauling our loads..."|speech|JOSÉ YERO|?
1231|CROCKETT|"Now how we do it, blood.  It risks
signal interception and other bad
things like people who don't need
to know where we're at knowing."|speech|CROCKETT|F
1232||Tubbs hands José Yero's assistant, El Tiburon, a pager.|stage direction||
1233|TUBBS|"At ten to three on the 27th, I will
satellite page him with a website
and encryption code.  He will have
ten minutes to log on and receive
his new heading.  Ten minutes and
thirty seconds, website disappears
and he can drive his fucking boat
up to Iceland..."|speech|TUBBS|M
1234||José Yero doesn't like it.|stage direction||
1235|JOSÉ YERO|"Malaysian registry.  Small
containership."|speech|JOSÉ YERO|?
1236||(to El Tiburon)|location||
1237|JOSÉ YERO|Give them their codes and heading.|speech|JOSÉ YERO|?
1238||Everything Yero tells them feels to him like exposure.|stage direction||
1239|CROCKETT|Packaging?|speech|CROCKETT|F
1240|JOSÉ YERO|"Fifty-gallon drums.  Thirty-two.  A
hundred kilos in each.  You
transship that to the Malaysian
boat."|speech|JOSÉ YERO|?
1241|TUBBS|"Importation value?  At twenty-two
thousand a ki..."|speech|TUBBS|M
1242|JOSÉ YERO|You work that out with La Senora.|speech|JOSÉ YERO|?
1243||(beat)|location||
1244|JOSÉ YERO|"You will get sixteen fuel bladders
of crystal meth precursors from the
Malaysian ship.  For collection in
North Miami.  You warehouse it.
Release it when we say."|speech|JOSÉ YERO|?
1245||(beat)|location||
1246|JOSÉ YERO|"I'm sure you have friends with fast
boats..."|speech|JOSÉ YERO|?
1247|CROCKETT|"If you see a few new faces, don't
get jumpy..."|speech|CROCKETT|F
1248|TUBBS|"And José, my ace, lots of
transshipment.  Lots of action.
Skies are crowded.  And the JIT has
assets on land, air, and sea."|speech|TUBBS|M
1249||(beat)|location||
1250|TUBBS|"So any intel you got that can come
our way and contribute to the good
and welfare...?"|speech|TUBBS|M
1251||José Yero's on the spot.|stage direction||
1252|JOSÉ YERO|Sure.  Check your e-mail.|speech|JOSÉ YERO|?
1253||"Yero gets up and leaves the confined dining room.  He exits
onto the walkway outside the bridge.  His path takes him
past..."|stage direction||
1254||EXT. HONDURAN FREIGHTER - TRUDY|location||
1255||"with Switek and Zito.  Trudy's in a tank top.  José looks at
Trudy appreciatively...
TRUDY
returns the look with a stare that says, ""Don't fuck with
me"".  José raises his eyebrow and after noting the two
handguns holstered in the waistband of her hiphuggers..."|stage direction||
1256||CUT TO:|unknown||
1257||INT. LONG CARGO SHED - JOSÉ YERO + EL TIBURON|location||
1258||walk.  Cochi Loco's security leads and tails behind as...|stage direction||
1259||(to El Tiburon)|location||
1260|JOSÉ YERO|You know what Escobar used to do?|speech|JOSÉ YERO|?
1261|EL TIBURON|What?|speech|EL TIBURON|M
1262||(goes on)|location||
1263|JOSÉ YERO|"In the '80's, air routes came into
favor.  It required many pilots.
The best were American.  Former
crop-dusters.  They didn't fly by
the book.  Tell one:  ""Put that 747
down on this fifteen-hundred-foot
runway.""  Somehow, he'd do it.
Great pilots.  But Pablo had a
rule.  After they flew six
loads...this good pilot who
facilitates so much good
business... he would come back to
Medellín or Barranquilla to pick up
the next load?"|speech|JOSÉ YERO|?
1264||(beat)|location||
1265|JOSÉ YERO|"And no one would ever see him
again.  He'd disappear."|speech|JOSÉ YERO|?
1266||(imitates Pablo)|location||
1267|JOSÉ YERO|"""You a good pilot?
Make a lot of money for Pablo?
Thank you very much.""  And then
Pablo would kill his ass.  After
six loads."|speech|JOSÉ YERO|?
1268||(pause)|location||
1269|JOSÉ YERO|"And who was Pablo Escobar?  A
provincial who got busted-out by
the white collars from Cali.  When
the gringos got him, he was nobody.
We're three times better than Pablo
Escobar."|speech|JOSÉ YERO|?
1270||(beat)|location||
1271|JOSÉ YERO|"The means we kill these
sonsabitches three times sooner."|speech|JOSÉ YERO|?
1272||(beat)|location||
1273|JOSÉ YERO|"And do you know why Pablo Escobar
did that?"|speech|JOSÉ YERO|?
1274|EL TIBURON|Why?|speech|EL TIBURON|M
1275|JOSÉ YERO|He didn't like pilots.|speech|JOSÉ YERO|?
1276||EXT. BARRANQUILLA HARBOR, CARGO SHED - JOSÉ YERO + EL TIBURON|location||
1277||"enter from the cargo shed onto a roadway just as...
YERO POV:  GINA
passes by, driven by Switek.  They're en route to pick up
Tubbs."|stage direction||
1278|JOSÉ YERO (CONT'D)|"And put eyes on her.  Put eyes on
her twenty-four hours a day..."|speech|JOSÉ YERO|?
1279||CUT TO:|unknown||
1280||EXT. BARRANQUILLA BEACH - CROCKETT + ISABELLA, TUBBS + GINA -|location||
1281||"NIGHT
Isabella hands out banana leaves wrapped and tied around
cooked rice and barbecued pork.  Gina and Tubbs walk away
down the beach towards phosphorescent waves."|stage direction||
1282|ISABELLA|I forgot the napkins.|speech|ISABELLA|F
1283|CROCKETT|"And the chopsticks and fortune
cookies?"|speech|CROCKETT|F
1284|ISABELLA|"What's the best fortune you ever
got?"|speech|ISABELLA|F
1285|CROCKETT|"They're all the same.  ""Financial
security is around the corner.""
""Your friends love you."""|speech|CROCKETT|F
1286|ISABELLA|"In Kowloon, once, I got one that
said, ""Live now because life is
dust."""|speech|ISABELLA|F
1287||"Crockett and Isabella wander down the beach, hard from the
ebb tide."|stage direction||
1288|CROCKETT|"Do you have assets somewhere else?
Bank accounts?"|speech|CROCKETT|F
1289|ISABELLA|Why?|speech|ISABELLA|F
1290|CROCKETT|"...to fall back on.  You know, a
fail-safe.  Insurance."|speech|CROCKETT|F
1291|ISABELLA|Do I need it?|speech|ISABELLA|F
1292||(shrugs)|location||
1293|CROCKETT|"Everybody needs it.  Ask
Prudential.  Or Allstate."|speech|CROCKETT|F
1294||(laughs)|location||
1295|ISABELLA|"'Cause whatever can go wrong,
will...?"|speech|ISABELLA|F
1296||"The Perseids make the night sky over the water look like the
Fourth of July."|stage direction||
1297|CROCKETT|"Something like that.  The odds
catch up with you.  The odds are
like gravity.  You can't negotiate
with them."|speech|CROCKETT|F
1298||(then)|location||
1299|CROCKETT|"So...at some point, you should cash
out, take your money and run..."|speech|CROCKETT|F
1300||(smiles)|location||
1301|ISABELLA|Really?|speech|ISABELLA|F
1302|CROCKETT|"Sure.  As far away and as fast as
you can."|speech|CROCKETT|F
1303|ISABELLA|When?|speech|ISABELLA|F
1304|CROCKETT|"Whenever.  Maybe later, maybe
sooner."|speech|CROCKETT|F
1305||What is Sonny Crockett trying to say to her?|stage direction||
1306|ISABELLA|Would you find me...?|speech|ISABELLA|F
1307|CROCKETT|Of course.|speech|CROCKETT|F
1308|ISABELLA|Where would I go?|speech|ISABELLA|F
1309|CROCKETT|"Zanzibar.  The Comoros Islands.
Somewhere in the Indian Ocean.
There's twelve-hundred islands
there..."|speech|CROCKETT|F
1310||(smiles)|location||
1311|ISABELLA|Is this the protective male talk?|speech|ISABELLA|F
1312||(deadly serious)|location||
1313|CROCKETT|"This is the talk of a man...if he
were your husband...he would never
put you at risk.  He would never
put you within a thousand miles of
anything that could hurt you."|speech|CROCKETT|F
1314|ISABELLA|"And if I were in the Comoros, in
the Indian Ocean, where would you
be...?"|speech|ISABELLA|F
1315|CROCKETT|"A few more moments, still in this
business.  Then I'd find you."|speech|CROCKETT|F
1316|ISABELLA|"Would you?  Because if you
couldn't, I would be very lonely...
I would have left the only world I
know and have known since I was
seventeen."|speech|ISABELLA|F
1317||(smiles, touches Crockett)|location||
1318|ISABELLA|"But none of this will happen.  So
it doesn't matter.  Because we are
on the Guajira Peninsula.  And all
you see around you...look around...
is Archangel de Jesus Montoya-
Londono.  He is my man.  And you are
a smuggler moving a load..."|speech|ISABELLA|F
1319||"Her eyes say that she listened to his warnings and will
disregard them.  Life is dust.  Meaning is in the moment, and
that's right now.
The intensity is because it's impossible.  Because it's
impossible, they've been free to imagine.  And that's made
the heat of it stronger..."|stage direction||
1320|CROCKETT|...in the morning.|speech|CROCKETT|F
1321|ISABELLA|I'll be on board by noon.|speech|ISABELLA|F
1322||Crockett didn't expect that.|stage direction||
1323|ISABELLA (cont'd)|"What did you think?  This deal with
you is my deal.  I am responsible."|speech|ISABELLA|F
1324||"She vouched for him.  She has to stand behind it.  He puts
his arm around her waist."|stage direction||
1325||CUT TO:|unknown||
1326||INT. HONDURAN FREIGHTER, BRIDGE - TRUDY + CROCKETT - DAWN|location||
1327||"The Freighter is anchored a half mile offshore.
Magenta breaks the horizon.  Trudy looks at Crockett, looks
away..."|stage direction||
1328|CROCKETT|Go ahead.|speech|CROCKETT|F
1329|TRUDY|Too fast.  Too many moving parts.|speech|TRUDY|F
1330|CROCKETT|Switek?|speech|CROCKETT|F
1331||Zito joins them.|stage direction||
1332|SWITEK|Same.  But it's your call, boss.|speech|SWITEK|F
1333||Tubbs joins them.|stage direction||
1334|CROCKETT|What's your take?|speech|CROCKETT|F
1335|TUBBS|What's the point?  It's going down.|speech|TUBBS|M
1336|CROCKETT|"Call the US Coast Guard:  ""Come and
arrest our ass."""|speech|CROCKETT|F
1337||(beat)|location||
1338|CROCKETT|"And Switek resumes romancing Miss
Ukraine..."|speech|CROCKETT|F
1339||"Crockett looks at Trudy.  There's a connection between
Crockett and Trudy.  It's filial.  Crockett has a special
regard for her judgment."|stage direction||
1340|TRUDY|"If we were for real, and knew our
shit, we'd fade this one..."|speech|TRUDY|F
1341|CROCKETT|Then you should.|speech|CROCKETT|F
1342||(no)|location||
1343|TRUDY|"If you're down, we're down for the
play."|speech|TRUDY|F
1344||CUT TO:|unknown||
1345||EXT. SAFE HOUSE ON THE INDIAN RIVER - GINA - NIGHT|location||
1346||"drives up.  Parks.  She approaches along the sidewalk, down
the walkway under the banana trees and birds of paradise.
Motion sensors trigger exterior lights.  Gina cocks her ear,
waiting to hear...  Then, offscreen, Tommy the dog barks.
Reassured, her left hand on her .380, she reaches for her
keys, opens the door..."|stage direction||
1347||INT. SAFE HOUSE - GHETTO BLASTER|location||
1348||"A finger pushed the stop button.  The dog stops barking.
OVERHEAD:  ENTRY WAY - GINA
enters.
FROM BEHIND HER - WE MOVE CLOSER AS...
a leather sap arcs through the air and descends onto her left
shoulder, paralyzing her arm.  Other arms grab her, push her
head down.  The same sap backhands with massive force across
the back of her neck..."|stage direction||
1349||CUT TO:|unknown||
1350||INT. DOUBLE-WIDE TRAILER - ECU:  GINA - NIGHT|location||
1351||"slowly comes to consciousness.  She looks around,
disoriented.  Her eyes roll back in her head and she slips
into dreamland for a moment.  She rouses and opens her eyes
again, blinks, disoriented...
WIDE PAST GINA TO WHICH SHE SEES:  AN EMACIATED WOMAN IN A
PLAID HOUSEDRESS
stares at her from the back corner of the double-wide
trailer.  With her is an overweight autistic Boy of about 11.
He plays in the corner and watches a small TV with a coat
hanger for an antenna.  The Old Woman pays Gina no attention
On her face is zero affect.  There are other sounds in the
room.
WIDER:  GINA
and we see she is tied to a chair that is bolted to the floor.
Her clothes are disheveled and ripped.  She tries to focus.
Then somebody's thick arms are fitting something around her
neck.  A blindfold goes over her eyes.  Around her neck is a
C-4 ""necklace"" like the one we saw on Stevens' wife in the
beginning of the film.  The arms and back belong to the deep-
chested Aryan Brother we saw from the Stevens' house and
Coleman's double-wide.  MOVE IN ON GINA.  He reaches below
the frame and does something.  Gina writhes away from him in
the chair.  He laughs.  He backs away from her to
camera...and holds something in his hand.
A CAMERA
He takes a digital picture."|stage direction||
1352||CUT TO:|unknown||
1353||EXT. HOMESTEAD FLORIDA TRACT HOUSE - FRONT YARD - DAY|location||
1354||"A tall wall of planting hides the $150,000 house from the
road.  Neighbors are double-wide trailers.  The house has
some sophisticated radio antennas as well as a twelve-foot
satellite dish.  On the driveway are two Escalades and a
Bentley.  Out the back, off the dock is a two-million dollar
sports/fishing boat.  Someone's entering numbers on a cell
phone."|stage direction||
1355||INT. HOMESTEAD FLORIDA TRACT HOUSE - COLEMAN|location||
1356||"waits.  The guy working the cell phone is the buzz-cut Aryan
Brother we saw in the Stevens kitchen in the opening.
Coleman's shirt open in the Barcalounger watching ESPN.  His
watch is loaded with ice, and a four-carat diamond in his
ear.  He is all white bling.  Coleman's tattooed up.  Not
with ""cool"" Celtic symbols...his tats are neo-Nazi, white
supremacist, hard-core prison stuff.
CELL PHONE
in the hands of the deep-chested Aryan Brother.  Three girls
in cutoffs and halters are making sandwiches and laughing in
the b.g..  Then:"|stage direction||
1357|ARYAN BROTHER|El Tiburon.|speech|ARYAN BROTHER|M
1358||"Coleman takes the satellite phone, attached to a laptop.  He
enters a number.  A frequency-response graphic displays in
the computer.  His conversation with El Tiburon is encrypted
so the voices are distorted..."|stage direction||
1359|COLEMAN|So...?|speech|COLEMAN|M
1360||(in Spanish)|location||
1361|EL TIBURON|"Meth precursors and the Dutch party
favors are en route."|speech|EL TIBURON|M
1362||(perfect Spanish)|location||
1363|COLEMAN|"All I want to know is the where and
the when.  Spare me mini moves,
progress reports and bullshit."|speech|COLEMAN|M
1364||(in Spanish)|location||
1365|EL TIBURON|"Okay.  You got the ""item""?"|speech|EL TIBURON|M
1366|COLEMAN|I got the item.|speech|COLEMAN|M
1367||(in Spanish)|location||
1368|EL TIBURON|"And our friend don't like the rest
of the people bringin' the merch to
you."|speech|EL TIBURON|M
1369||(in Spanish)|location||
1370|COLEMAN|How many?|speech|COLEMAN|M
1371||(in Spanish)|location||
1372|EL TIBURON|Two main players plus three.|speech|EL TIBURON|M
1373||(in Spanish)|location||
1374|COLEMAN|My end?|speech|COLEMAN|M
1375||(in Spanish)|location||
1376|EL TIBURON|25% discount on the load.|speech|EL TIBURON|M
1377||(in Spanish)|location||
1378|COLEMAN|Make it 40%.|speech|COLEMAN|M
1379||(in Spanish)|location||
1380|EL TIBURON|Make it 35.|speech|EL TIBURON|M
1381|COLEMAN|Deal.|speech|COLEMAN|M
1382||Coleman hangs up.|stage direction||
1383||INT. HONDURAN FREIGHTER - FUNKY BRIDGE|location||
1384||"In calm seas they're tied up to a Malaysian small container
ship.  On it, Yemenese with AK-47s maintain a watchful eye.
From Crockett's POV as...
OTHER ANGLES:  SWITEK, TRUDY, ZITO
with an assortment of CAR-15s, Galils and two RPGs mount a
similar guard."|stage direction||
1385||EXT. MALAYSIAN CONTAINER SHIP - FUEL BLADDERS|location||
1386||"swung by the Honduran freighter's crane cross 10' of open
water onto freighter's deck to join 18 others already there.
It's the last of the transfer."|stage direction||
1387||EXT. MALAYSIAN CONTAINER SHIP - CAPTAIN|location||
1388||(loud hailer)|location||
1389|CAPTAIN|Me-a salama.  Ila l-liqa.|speech|CAPTAIN|M
1390||EXT. HONDURAN FREIGHTER - TUBBS|location||
1391|TUBBS|Yeah.  Whatever...|speech|TUBBS|M
1392||"(waves)
EXT. OCEAN - THE TWO FREIGHTERS"|location||
1393||separate.|stage direction||
1394||INT. HONDURAN FREIGHTER, BRIDGE - CROCKETT|location||
1395||"watches crew stow the cargo.  Then, his satellite phone
blinks red light.  Crockett boots up the computer to
encryption.  Picks up the phone."|stage direction||
1396|CROCKETT|Yeah?|speech|CROCKETT|F
1397||(phone filter)|location||
1398|JOSÉ YERO (O.S.)|"Hey, Captain Kirk.  I think maybe I
have second thoughts."|speech|JOSÉ YERO|?
1399||Tubbs enters.|stage direction||
1400||(into phone)|location||
1401|CROCKETT|"You got something to say, José,
let's hear it."|speech|CROCKETT|F
1402|JOSÉ YERO|"I confess I have succumbed to my
weaknesses.  An inability to see
another's point of view."|speech|JOSÉ YERO|?
1403||(beat)|location||
1404|JOSÉ YERO|"I've discussed it with
professionals.  Even with one of
your friends.  She's here now..."|speech|JOSÉ YERO|?
1405||Crockett puts him on speaker.|stage direction||
1406||(beat)|location||
1407|JOSÉ YERO (cont'd)|"So I want you to deliver my
product, how I want my product
delivered."|speech|JOSÉ YERO|?
1408||Isabella walks in.  Crockett gestures for her to be quiet.|stage direction||
1409|CROCKETT|What friend?|speech|CROCKETT|F
1410|JOSÉ YERO|"Mrs. Rico.  But don't worry.  She
is safe.  To insure that, I am
keeping her close to me.  It's
always good to keep people your
friends care about close to you."|speech|JOSÉ YERO|?
1411||"Tubbs reaches for the phone.  Trudy intercepts him.
Crockett turns it away and goes off the speaker..."|stage direction||
1412|JOSÉ YERO (cont'd)|"So, I will tell you when you're 10
minutes out where to drop the load
into the hands of my people.  You
have 35 minutes to enter Government
Channel.  Head up the River...  We
will watch you.  Then I will call
you."|speech|JOSÉ YERO|?
1413||(beat)|location||
1414|JOSÉ YERO (cont'd)|"And you can reach out for La Senora
in Barranquilla or wherever 'cause
I don't give a shit..."|speech|JOSÉ YERO|?
1415||José Yero does NOT know Isabella's on board.|stage direction||
1416|CROCKETT|"Proof of life.  How do I know Mrs.
Rico's alive?"|speech|CROCKETT|F
1417|JOSÉ YERO|'Cause she will tell you.|speech|JOSÉ YERO|?
1418||He hangs up.|stage direction||
1419|ISABELLA|That sonofabitch!|speech|ISABELLA|F
1420||(turns on Isabella)|location||
1421|TUBBS|You set this up!|speech|TUBBS|M
1422||(sarcastic)|location||
1423|ISABELLA|"Of course!  That is why I placed
myself here, with you, knowing Yero
would pull this crap."|speech|ISABELLA|F
1424|CROCKETT|Yero doesn't know she's here!|speech|CROCKETT|F
1425||"Crockett looks at Isabella, who's distracted in calculating
what's really happening."|stage direction||
1426||(entering)|location||
1427|SWITEK|"Cigarette and the two Starkeys are
coming in."|speech|SWITEK|F
1428||(senses)|location||
1429|SWITEK|What...?|speech|SWITEK|F
1430|TRUDY|They grabbed Gina...|speech|TRUDY|F
1431||Isabella punches numbers into a satellite phone.  No results.|stage direction||
1432|ISABELLA|"It's all bullshit.  Jesus is out of
communication in Fals de Iguazu.
José knows that...  Whatever he's
going to do, he has to do it fast
because he's acting on his own.
And he will need a story."|speech|ISABELLA|F
1433|TUBBS|Meaning...?|speech|TUBBS|M
1434|ISABELLA|"They will kill you.  And then they
will kill your wife, too."|speech|ISABELLA|F
1435|CROCKETT|Yero, by himself?|speech|CROCKETT|F
1436|ISABELLA|"Maybe.  Maybe with the crazy
whites."|speech|ISABELLA|F
1437||Zito enters, makes the situation...|stage direction||
1438|ZITO|We're half loaded...|speech|ZITO|M
1439|TRUDY|"Gina.  Like Alonzo's wife...  Cochi
Loco's got her."|speech|TRUDY|F
1440|CROCKETT|"Dump the rest.  Let's get the boats
up that river."|speech|CROCKETT|F
1441||"Crockett picks up the phone and dials.  His eyes contact with
Tubbs has Tubbs take Isabella out of the Captain's Bridge.
She pulls her arm away.  As they head down from the
bridge...we see..."|stage direction||
1442||EXT. HONDURAN FREIGHTER - DOPE-ON-A-ROPE|location||
1443||"lines run from the freighter to two go-fast boats.  The fuel
bladders with crampons slide down the rope into the smaller
""cigarette"" boats...""dope-on-a-rope.""
WIDER:  ONE STARKEY
loaded, takes off into the night, no lights.  A second one
pulls away as the third boat's being loaded; Switek and Zito
climb into a cigarette.  Meanwhile..."|stage direction||
1444||INT. HONDURAN FREIGHTER, BRIDGE - CROCKETT|location||
1445||on the satellite phone.  He waits.|stage direction||
1446||(filter)|location||
1447|CASTILLO (O.S.)|Yeah?|speech|CASTILLO|F
1448|CROCKETT|"José Yero changed-up the drop plan
on us.  He's grabbed Gina."|speech|CROCKETT|F
1449|CASTILLO|Where's the new drop point...?|speech|CASTILLO|F
1450|CROCKETT|"They'll have surveillance on us.
We'll know only at the last
moment..."|speech|CROCKETT|F
1451|CASTILLO|What do you think?|speech|CASTILLO|F
1452|CROCKETT|It's a rip and a hit.|speech|CROCKETT|F
1453||(to someone else)|location||
1454|CASTILLO|Get me Air Support...|speech|CASTILLO|F
1455||(to Crockett)|location||
1456|CASTILLO|"We'll be airborne and assault the
ambush..."|speech|CASTILLO|F
1457|CROCKETT|You can't.|speech|CROCKETT|F
1458|TUBBS|They'll kill Gina.|speech|TUBBS|M
1459|CASTILLO|"They may have already, so we
protect the living.  Proof she's
alive?"|speech|CASTILLO|F
1460|CROCKETT|Supposedly it's coming.|speech|CROCKETT|F
1461||INT. SCARAB - SWITEK, ZITO + TRUDY|location||
1462||"rip from one swell to another, airborne, in between their
load.  Trudy's on the comms.  Switek drives with night-vision
gear."|stage direction||
1463||INT. STRYKER - CROCKETT, TUBBS + ISABELLA|location||
1464||"Crockett drives.  Tubbs is on the throttles.  Isabella's
between them.  Then, Tubbs is sent a page.  Reads the number.
Picks up the satellite phone.  Crockett takes control of the
throttles, too."|stage direction||
1465||(into phone)|location||
1466|TUBBS|Hello...?|speech|TUBBS|M
1467||"And Tubbs hears...""And weather on the southeast throughout
today and looking into the weekend is broken clouds, humidity
78%, small chance of rain.  And coming up in four minutes at
5:45 is Lou Dobbs with Friday's market previews..."""|stage direction||
1468|LOU DOBBS (O.S.)|"Welcome, folks.  Today's Friday,
the three-hundredth-and-fourteenth
day of the year..."|speech|LOU DOBBS|?
1469|TUBBS|"They're proving it's right now.
And that she's alive right now..."|speech|TUBBS|M
1470|GINA (O.S.)|"...nice friends you got.  Trailer
trash with a bad smell..."|speech|GINA|F
1471||INT. DOUBLE-WIDE TRAILER - GINA - NIGHT|location||
1472||The phone is ripped away from her.  It's disconnected.|stage direction||
1473||CUT TO:|unknown||
1474||INT. STRYKER - TUBBS|location||
1475||He puts it together...|stage direction||
1476|TUBBS|Smell.  Bad smell.  Trailer...|speech|TUBBS|M
1477||(he gets it)|location||
1478|TUBBS|"She's allergic to diethylene...she
in a meth lab?"|speech|TUBBS|M
1479||Crockett takes the phone, dials Castillo.|stage direction||
1480|CROCKETT|Just came in.  She's still alive.|speech|CROCKETT|F
1481|CASTILLO|Safe house is empty...|speech|CASTILLO|F
1482||(beat)|location||
1483|CASTILLO|"Air Support's set to jump when we
know your drop point.  Gina?"|speech|CASTILLO|F
1484||(takes phone)|location||
1485|TUBBS|"She's sending a message.  Meth Lab.
Trailer park.  Anything with
interesting antenna arrays...?"|speech|TUBBS|M
1486|CASTILLO|"There's three between Miami
International and the glades.  I'm
gonna try for her, but this is
triage.  Protect the maximum number
of lives.  You need to know that..."|speech|CASTILLO|F
1487||"Crockett knows the Sophie's choice Castillo may have to make.
And it may cost Gina.  Crockett glances at Tubbs.  Crockett
pushes the throttles forward..."|stage direction||
1488||EXT. GOVERNMENT CHANNEL - TWO BOATS:  THE SCARAB + THE|location||
1489||"STRYKER
jam over the swells into Government Channel, NOT SLOWING this
time, even though the limit is 15 knots.  Barely missing
sport fishing boats, slower recreational craft."|stage direction||
1490||CUT TO:|unknown||
1491||EXT. AERIAL - PAST HELICOPTER CO-PILOT|location||
1492||"over his FLIR monitor scanning trailer parks.  Nothing.  Then
he notes a double-wide with two satellite dishes."|stage direction||
1493||(to Tubbs)|location||
1494|CASTILLO (V.O.)|Three possibles...|speech|CASTILLO|F
1495||CUT TO:|unknown||
1496||INT. STRYKER - TUBBS|location||
1497||on with Castillo.|stage direction||
1498|CASTILLO (V.O.)|"...eliminated one.  SWAT's on the
next two..."|speech|CASTILLO|F
1499|TUBBS|Trudy and I are goin' for Gina...|speech|TUBBS|M
1500||INT. SCARAB - SWITEK|location||
1501||"slams the Scarab sideways, spewing a huge wake, driving it
through a circle to slough off speed as he pulls into a dock.
Crockett's Stryker does the same.  Tubbs transfers into this
boat with Trudy and Zito.  Switek gets into the Stryker with
Crockett and Isabella.  As they speed up Government Channel."|stage direction||
1502||CUT TO:|unknown||
1503||INT. STRYKER - CROCKETT|location||
1504|ISABELLA|If they attack you...|speech|ISABELLA|F
1505||(finishes)|location||
1506|CROCKETT|"...it's gonna be an L-shaped
ambush.  They're not gonna open up
until they got the party favors,
'cause all they'd get is a lot of
police scrambling to a gunfight.
They will wait till they got the
goods before they do the deed."|speech|CROCKETT|F
1507||CUT TO:|unknown||
1508||"SCENES IN WHICH:
(A)  TRUDY + TUBBS DISCOVER + ASSAULT THE PERIMETER SECURITY
OF THE TRAILER IN WHICH GINA IS HOSTAGE.
(B)  CROCKETT, SWITEK, ZITO + ISABELLA AND THE THIRD BOAT
MAKE THE DELIVERY.  DURING IT ISABELLA, FURIOUS THAT THIS
TRAITOROUS SONOFABITCH, COCHI LOCO, IS MAKING HIS OWN MOVE,
RAGES INTO THE MIDDLE GROUND, CALLING DOWN JOSÉ YERO.
BLOCKED BY AN ARYAN BROTHER, SHE PUSHES, HE SLAPS HER, SHE
SHOOTS HIM IN THE LEG.  ALL SIDES DRAW DOWN IMPENDING CHAOS.
CROCKETT + COLEMAN COOL IT.  COLEMAN WANTS HIS LOAD.  THE
LURE OF EASY MONEY HAS A VERY STRONG APPEAL.
AND ISABELLA IS STILL COMPLETELY UNAWARE CROCKETT + TUBBS ARE
ANYTHING OTHER THAN PLAYERS.
(C)  TUBBS + TRUDY INSERT A FIBER-OPTIC SURVEILLANCE TAP."|stage direction||
1509||EXT. TRAILER PARK, DOUBLE-WIDE TRAILER - TRUDY - NIGHT|location||
1510||(radio filter)|location||
1511|CASTILLO (O.S.)|Do you have her?!|speech|CASTILLO|F
1512||"Trudy DOESN'T answer.  She's totally focused on a clamshell
video screen connected to a fiber optic...  FOLLOW THE FIBER
OPTIC...as a SWAT technician feeds it into..."|stage direction||
1513||CUT TO:|unknown||
1514||INT. METH LAB, DOUBLE-WIDE TRAILER - CU:  THE FLOOR - NIGHT|location||
1515||"Where it meets the wall, a tiny hole has been drilled and we
see the 4mm diameter lens connected to the flexible fiber
optic poke through.  The camera's on the floor where it meets
the wall."|stage direction||
1516||EXT. TRAILER PARK, DOUBLE-WIDE TRAILER - OVER TRUDY|location||
1517||"And Trudy and we SEE in fish-eye a long-haired Nazi Low-Rider
and the bulked-out Brother with the Hefty garbage-bag apron.
Deeper in the trailer, her clothes torn, blindfolded, is Gina
with the C-4 necklace.  Beyond her, the woman in the house
dress and her large, retarded son."|stage direction||
1518||(into radio, to Castillo)|location||
1519|TRUDY|"Have eyes on her.  She's alive.
Moving in..."|speech|TRUDY|F
1520||INT. METH LAB, DOUBLE-WIDE TRAILER - LONG-HAIRED NLR GUY|location||
1521||reacts to knock on the door.|stage direction||
1522|TUBBS (O.S.)|Asian Star...|speech|TUBBS|M
1523|ARYAN BROTHER|You order Chinese?|speech|ARYAN BROTHER|M
1524||(laughs)|location||
1525|LONG-HAIRED NLR GUY|No, but I'm starving...|speech|LONG-HAIRED NLR GUY|?
1526||Laughs, reaches for the door...|stage direction||
1527|ARYAN BROTHER|Don't...|speech|ARYAN BROTHER|M
1528||Too late.  Door's opened.|stage direction||
1529||EXT. DOUBLE-WIDE TRAILER - TUBBS,|location||
1530||"holding the bag of Chinese for the Long-Haired NLR.  He
reaches and...
TUBBS
rips Long-Hair through the door, down the stairs, where two
SWAT slam him into the ground.  He struggles.  A baton slams
twice across the back of his neck.  He's out.  Handcuffed,
and Tubbs and Trudy are in the interior..."|stage direction||
1531||INT. METH LAB, DOUBLE-WIDE TRAILER|location||
1532|TUBBS|HOLD IT!!|speech|TUBBS|M
1533||"Bulked-out Aryan has a handgun in one hand, detonator in the
other.  Eyes wide.  Standoff.  The Old Woman in house dress
is SCREAMING...  Her retarded Son sees Tubbs/Gina as a threat
to his mother...grabs butcher knife...rushes forward
during..."|stage direction||
1534|TRUDY|PUT DOWN THE DETONATOR!|speech|TRUDY|F
