|character|text|type
360||"(as the elevator is
about to pass, he
calls)"|location
361|BURNS|Down!|speech
362||"(practically shoving
Bruce in)"|location
363|BURNS|After you, Bruce!|speech
364||"(as Bruce disappears
inside he turns toward
Hildy)"|location
365|BURNS|Come on, Hildy, my treat!|speech
366||"CLOSE SHOT BURNS NEAR OPEN ELEVATOR
We don't see the passengers. Hildy comes into scene."|stage direction
367|HILDY|"I suppose I can't call this off
without creating a scene -- but
remember, it's your last fling."|speech
368||(hurt)|location
369|BURNS|"How do you like that? Here I am being
nice to you and your sweet-heart and
that's the thanks I get!"|speech
370||He jumps into the elevator -- in a second he hops out.|stage direction
371||"(very sweetly -- he
almost sings it)"|location
372|BURNS|Oh -- after you, Hildy!|speech
373||"With a look of disgust Hildy gets in. Burns follows and the
door slams on them.
CLOSEUP OFFICE BOY
He looks after departed elevator and whistles. Then he grins
all over."|stage direction
374||DISSOLVE TO:|unknown
375||INT. RESTAURANT CLOSEUP - A BEAMING WAITER|location
376||HE GRINS ALL OVER AND SAYS:|stage direction
377|WAITER|Don't tell me it's you, Hildy!|speech
378||"CAMERA PULLS BACK and discloses our three at a restaurant
table. Nothing swanky -- a place like Jack Blake's in New
York, say."|stage direction
379||(beaming at waiter)|location
380|HILDY|Nobody else.|speech
381||She extends her hand. The waiter takes it; they shake.|stage direction
382|HILDY|How's everything, Gus?|speech
383|GUS|I can't complain.|speech
384||(studying menu)|location
385|BURNS|"Well, I can. I'm hungry. Roast beef
sandwich -- rare. And some coffee."|speech
386|GUS|"Shall I put a little rum in the
coffee? It's a nasty day."|speech
387|BURNS|Good idea. How about you, Hildy?|speech
388||(discarding menu)|location
389|HILDY|"Oh -- I'll take the same, I guess.
And coffee."|speech
390|GUS|Little rum in yours, too?|speech
391|HILDY|I guess so.|speech
392||Bruce looks at her. She hurriedly changes her mind.|stage direction
393|HILDY|No -- just coffee, Gus.|speech
394||(crestfallen)|location
395|GUS|Just coffee.|speech
396||(to Bruce)|location
397|GUS|And you, sir?|speech
398||(putting menu down)|location
399|BRUCE|"Oh, I'll take the same, I guess. And
a glass of milk."|speech
400||(incredulous)|location
401|GUS|Milk?|speech
402||"(thinks he hasn't
heard)"|location
403|BRUCE|Yes.|speech
404||"(shaking his head as
he writes it down)"|location
405|GUS|Milk.|speech
406|BURNS|And don't put any rum in it, Gus.|speech
407||"CLOSEUP - GUS
Gus gives him a look and goes.
ANOTHER ANGLE - THE TRIO AT TABLE
Burns surveys the others quizzically."|stage direction
408||(a sigh)|location
409|BURNS|"Well, so you're getting married
tomorrow, eh? How does it feel, Bruce?"|speech
