|character|text|type
187|STARLING|"¥our cobbled together Strike Force?  I'm
in the room with a fugitive felon..."|speech
188|CRAWFORD|Starling...?|speech
189|STARLING|One moment, and they're at the|speech
190||"Seven-
Eleven
.  They botched the fallback plan,"|location
191|STARLING|they...|speech
192|KRENDLER|And, fine, alright, and fine... what are|speech
193||"you
doing, this whole time?"|location
194|STARLING|"Sir, I was, as instructed, waiting for
the Arrival of the Strike Force."|speech
195||{PAUSE)|unknown
196|CRAWFORD|I think that's...|speech
197||"{HE STARTS TO RISE, AND THE
MEETING BEGINS TO BREAK UP)"|unknown
198|CRAWFORD|Starling, I'm sure these gentlemen...|speech
199|KRENDLER|"And how did she get close enough to
disarm you?"|speech
200||ANGLE TIGHT ON STARLING, AS SHE BEGINS TO EXIT, MUTTERING.|stage direction
201|STARLING|"...spend some time on the streets.  Ask
me then..."|speech
202|KRENDLER|"Thank you, that's not responsive.  How
did our Miss Drumgo get..."|speech
203||"ANGLE EXT THE CONFERENCE ROOM.  A CORRIDOR AT FBI HQ.
VARIOUS MEMORABILIA IN GLASS CASES, GLASS CASES HOLDING
FIREARMS.  STARLING AND CRAWFORD EXIT.  AS THEY DO, A GROUP
OF TWENTY MEN AND WOMEN WEARING NAMETAGS WALKS BY,
ESCORTED BY A GUIDE.
ONE GOOD-LOOKING MEDITERRANEAN TYPE ("|stage direction
204||"PAZZI
) TRIES TO LOOK"|location
205||"AT STARLING AS THE GROUP GOES PAST.
ANGLE CU ON PAZZI.
WE SEE HIM, AND READ THE NAMETAG.  (C. PAZZI.
INTERNATIONAL POLICE ACADEMY.  ITALY) ."|stage direction
206||(VO)|unknown
207|GUIDE|"....a compendium of the Bureau's most
celebrated cases.  Which you have in
your Course Study Guide.  Now;  This
afternoon..."|speech
208||"ANGLE, ON THE GROUP AS THEY OPEN THEIR BLUE COURSE STUDY
GUIDE.
STARLING AND CRAWFORD TURN A CORNER.  PAZZI LOOKING AFTER
THEM, HE THEN, RELUCTANTLY, TURNS AWAY, BACK TO THE GROUP
HE IS PART OF.
ANGLE ON STARLING AND CRAWFORD, AS THEY DRAW AWAY FROM THE
CONFERENCE ROOM GROUP."|stage direction
209||(SOTTO)|unknown
210|CRAWFORD|"...how'd you let her get that close to
you...?"|speech
211||"IN THE B.G. WE SEE AN AIDE COME UP TO KRENDLER, AND HAND
HIM A FILE.  STARLING WAVES OFF CRAWFORD'S QUESTION."|stage direction
212|CRAWFORD (cont' d)|...how'd she get next to you?|speech
213||"(AS IF TEARING OFF THE
BANDAID )"|unknown
214|STARLING|...she gave me her baby.|speech
215||"KRENDLER, AND THE AID WALK TOWARD CRAWFORD.  THE AIDE
WHISPERS SOMETHING TO KRENDLER."|stage direction
216||(TO CRAWFORD)|unknown
217|KRENDLER|She threw a punch at a man on the team.|speech
218|CRAWFORD|"Well, you know, that happens, on the
street."|speech
219|KRENDLER|What is that supposed to mean...?|speech
220|CRAWFORD|I think its meaning is clear.|speech
221|KRENDLER|What, you're saying she was overwrought.|speech
222|CRAWFORD|That could be.|speech
223|KRENDLER|"Because that's understandable, because.
She blew the raid."|speech
224|CRAWFORD|"She was there, alone, sir, she was in a
burning building, waiting for your folks
to come through the wall.  And..."|speech
225||STARLING STARTS AWAY, IN DISGUST.|stage direction
226|KRENDLER|One moment, I'm not done with you...|speech
227||"(TO CRAWFORD, AS KRENDLER
MOTIONS HIS AIDE TO HAND HIM
A FILE)"|unknown
228|KRENDLER|Give him the file...|speech
229|AIDE|"I thought it was going to go down the
line, to...."|speech
230|KRENDLER|No, no, no, I want the girl to do it...|speech
