|character|text|type
298||He approaches the blast doors that lead off the back of the bridge.|stage direction
299|WEST|"Sick bay, remote Ops, engineering and
living quarters are below decks.
Hyperengine should be in here."|speech
300||Don hits a wall panel which opens to reveal an immense ENGINE ROOM.|stage direction
301|JOHN|"If you have to baby sit, it's not
such a bad nursery, wouldn't you
agree, Major?"|speech
302||"Just then the ELEVATOR rises from the lower decks. On its circular
platform stands a DOCTOR in a lab coat. She walks to the General."|stage direction
303|DOCTOR|"The cryosleep systems are running at
ninety five percent."|speech
304|GENERAL|Doctor Smith approved the specs-|speech
305|DOCTOR|"Doctor Smith is base physician. I am
responsible once this ship is in
flight. These tubes have to keep the
crew in suspended animation for ten
years. They will be perfect or this
ship will not launch. Is that clear?"|speech
306|GENERAL|Absolutely, Doctor.|speech
307|JOHN|"Judy, I'd like you to meet Major
West. He's taking Mike's place."|speech
308|DOCTOR|"He's heavier than Mike. We'll have to
re-calibrate."|speech
309|WEST|"I'd be more than happy to discuss my
dimensions perhaps over dinner?"|speech
310|DOCTOR|"West - I've read about you. Something
of a war hero, aren't you?"|speech
311|WEST|"(preening )
Well, yes, actually."|speech
312|DOCTOR|"Those who can't think, fight.
(a freezing smile)
Well, nice to have met you."|speech
313||She heads toward the readouts. West turns to John.|stage direction
314|WEST|"That's one cold fish I'd love to
thaw."|speech
315|JUDY|"(turning)
I'm not going to make it home for
dinner, Dad."|speech
316||West turns to John. Dad?|stage direction
317|WEST|It's going to be a long flight.|speech
318||EXT.-ROBINSON HOME-NIGHT|location
319||Lights burn in the windows.|stage direction
320||INT.-ROBINSON HOME-DINING ROOM-NIGHT|location
321||"John ENTERS to find the remains of an elegant dinner on the table,
candles never lit, food never eaten.
John crosses to a small scale model sitting on the table. Around it
hangs another gold plated 1st prize star. He smiles."|stage direction
322|MAUREEN (OVER)|"He won first prize again. He
practically brought down his entire
school. But he won first prize."|speech
323||Maureen descends the steps in a bathrobe. Joins John.|stage direction
324|JOHN|"A non-working prototype for his time
machine. Sharp stuff for a midget."|speech
325||Maureen is silent.|stage direction
326|JOHN|"I'm sorry about dinner. I had to work
late. The new pilot-."|speech
327|MAUREEN|"What you had to do was prioritize
your family over the mission"|speech
328|JOHN|"Maureen. This mission is about our
family. So we can stay together"|speech
329|MAUREEN|"The perfect nuclear family. The most
stable social unit, ideally suited
for the isolation of a long journey
into space. It's all just PR, John.
You're never home. Judy is
becoming a ghost just like you. Penny
can't see past her own navel and Will
has to black out-his school, just to
get his father's attention. The
perfect nuclear family in ruin."|speech
330||John stares at his wife. Then he reaches forward, touches her hair.|stage direction
331|JOHN|I know, Maureen. I'm scared too.|speech
332||A beat. Then she moves to him. And he holds her close.|stage direction
333||INT.-ROBINSON HOME-WILL'S ROOM-NIGHT|location
334||"John stands in the yellow wedge of hall light. He touches something
hanging around his own neck. A pair of metal dog tags.
WIDER
Will lies in his bed, eyes closed. Asleep. A beat. John turns, heading
out into the hall."|stage direction
335||EXT.-ROBINSON HOME-NIGHT|location
336||"The bedroom lights go out, a normal home against the backdrop of the
launch dome towering in the distance."|stage direction
337||INT.-SPACE COMMAND-LAUNCH DOME-NIGHT|location
338||"The Jupiter one stands amidst loading gantries, final supplies rolling
into the
ship on automated conveyer belts and lifts.
CHAPTER 7: Primary Directives
PAN DOWN
TWO TECHNICIANS stand checking off supplies on a lightpad."|stage direction
339|LOADING TECHNICIAN|Anything else?|speech
340|LOADING TECHNICIAN #2|"I'm showing a late shipment from
Mission Medical. Smith's
authorization. Here it is now."|speech
341||"HOLD on a canister that reads: BIOLOGICAL MATERIALS: Do Not Open, as
it passes on the loading belt. FOLLOW THE DRUM as it winds along the
conveyer, up a gantry towards the Jupiter One. PUSH IN..."|stage direction
342||INT. -CARGO DRUM|location
343||Smith sits crouched inside, cleaning his nails.|stage direction
